class,demand_el,pv,wind,demand_th,price_el
,0.8995728358,0.002154,0.409576,0.1223781601,-34.16
,0.9205823381,0,0.39318,0.1329216783,-32.45
,0.897916485,0,0.368512,0.1443507254,-33.05
,0.8353238602,0,0.339453,0.1514068015,-34.94
,0.7744747624,0,0.315484,0.1449937513,-35.91
,0.7170255427,0,0.299399,0.1314085049,-37.44
,0.6984569785,0,0.281325,0.1054664948,-34.98
,0.6542585651,0,0.27077,0.0756623425,-33.93
,0.620608491,0,0.265094,0.0713281371,-30
,0.601604045,0,0.257698,0.0966308533,-28.06
,0.5901839421,0,0.248291,0.0997393628,-24.95
,0.5826867753,0,0.239664,0.1055082562,-23.95
,0.6043065121,0,0.23605,0.1227322478,-23.14
,0.6911341644,0,0.225482,0.1668287453,-22.97
,0.806032604,0,0.209037,0.2230404343,-24.06
,0.881091448,0.00089,0.193803,0.2464578199,-29.98
,0.9023624793,0.082175,0.174674,0.2313620466,-40
,0.9110801151,0.21501,0.167542,0.2075272292,-42
,0.915700462,0.328921,0.16934,0.1887567815,-40
,0.90497777,0.392212,0.177417,0.1727673245,-37.27
,0.8753378084,0.388595,0.17908,0.1614403552,-36.62
,0.8696713451,0.33748,0.168134,0.1554164355,-33.6
,0.86548688,0.246507,0.152824,0.15372169,-30.29
,0.8696713451,0.127838,0.139743,0.1558136558,-28.94
,0.8993113068,0.017632,0.145669,0.1623624316,-28.93
,0.9307819719,0,0.151796,0.1763508039,-30.31
,0.9010548339,0,0.139929,0.1915140313,-33.7
,0.8424723215,0,0.121427,0.2008755193,-38.12
,0.7826693401,0,0.104078,0.1923671513,-39.8
,0.7277482347,0,0.090784,0.1743432356,-38.3
,0.7190305989,0,0.084304,0.1399252656,-37.39
,0.6712579548,0,0.083563,0.1003832865,-35.98
,0.6336849446,0,0.088538,0.0946329785,-30.35
,0.6100601517,0,0.09951,0.1237197599,-28.09
,0.5983785197,0,0.10779,0.1263291388,-25.64
,0.5986400488,0,0.109792,0.1321229022,-24.38
,0.6213059018,0,0.10098,0.1465407975,-23.3
,0.7107488449,0,0.088092,0.1831344883,-23.24
,0.8286112806,0,0.076838,0.2520080944,-24.14
,0.9069828263,0.000938,0.068215,0.2981848543,-28.16
,0.9285153866,0.081874,0.060569,0.2791958332,-35.91
,0.9353151425,0.20283,0.057254,0.2578288263,-35.91
,0.9437712492,0.318045,0.056228,0.2400606312,-34.97
,0.9345305553,0.379632,0.052944,0.2214337026,-29.78
,0.9091622352,0.379835,0.047633,0.210736122,-27.95
,0.8978293087,0.32805,0.042735,0.2050894987,-25.62
,0.8872809694,0.222151,0.038874,0.2052098338,-25.08
,0.8898090838,0.089162,0.04005,0.2077736323,-25.37
,0.9113416441,0.004868,0.059901,0.2140788775,-25.71
,0.9395867841,0,0.073337,0.2252491553,-27.31
,0.916920931,0,0.070044,0.2405159524,-30.83
,0.8552000697,0,0.06095,0.2502901799,-35.92
,0.7973149682,0,0.053265,0.2389013683,-40.06
,0.7435271554,0,0.047613,0.2211595052,-38.04
,0.7364658705,0,0.043104,0.1839379346,-32.72
,0.6815447651,0,0.043309,0.1269002312,-30.77
,0.6514689216,0,0.049939,0.1213861267,-26.99
,0.6261006015,0,0.060632,0.1237197599,-26.03
,0.6127626188,0,0.074119,0.1263291388,-24.56
,0.6070961555,0,0.087564,0.1321229022,-24.08
,0.6378694098,0,0.092451,0.1465407975,-23.36
,0.7235637695,0,0.09551,0.1831344883,-23.91
,0.8317496295,0,0.102369,0.2520080944,-26.43
,0.9112544678,0.000023,0.107132,0.2981848543,-31.86
,0.93226397,0.011347,0.111454,0.2791958332,-37.03
,0.9504838288,0.035254,0.118509,0.2578288263,-38.84
,0.9582425246,0.0584,0.126887,0.2400606312,-34.46
,0.9428123093,0.076326,0.135197,0.2214337026,-31.96
,0.9095109406,0.078332,0.151955,0.210736122,-30.01
,0.9017522448,0.065951,0.178676,0.2050894987,-29.93
,0.8923371982,0.044093,0.218265,0.2052098338,-28.27
,0.8898090838,0.017934,0.270897,0.2077736323,-28.66
,0.9172696365,0.001029,0.322654,0.2140788775,-28.38
,0.9355766716,0,0.366606,0.2252491553,-29.63
,0.9109929387,0,0.398933,0.2405159524,-31.65
,0.847702903,0,0.422501,0.2502901799,-34.98
,0.7905152123,0,0.446782,0.2389013683,-35.53
,0.7455322117,0,0.469109,0.2211595052,-34.95
,0.7498910296,0,0.485006,0.1839379346,-33.28
,0.6994159184,0,0.507446,0.1269002312,-34.12
,0.6618429082,0,0.53333,0.1213861267,-32.04
,0.6324644756,0,0.565615,0.1154860344,-30.14
,0.6159009677,0,0.596241,0.1179217554,-28.97
,0.5997733415,0,0.620929,0.1233299357,-26.64
,0.6099729753,0,0.643326,0.1367882996,-24.28
,0.6375207044,0,0.654509,0.1709466284,-23.35
,0.680062767,0,0.654456,0.2352365983,-23
,0.7410862174,0.006862,0.647046,0.2783402294,-24
,0.7862435707,0.133114,0.637839,0.2606149545,-26.93
,0.8131810653,0.266831,0.62215,0.2406699522,-30.25
,0.8233806992,0.382794,0.591147,0.2240842557,-32.96
,0.8165809432,0.455753,0.572905,0.2066969757,-33.86
,0.7877255688,0.468974,0.574742,0.1967113342,-32.95
,0.7736901752,0.425827,0.585232,0.1914405016,-30.06
,0.7622700724,0.330592,0.588386,0.1915528283,-27.81
,0.7617470142,0.168647,0.577486,0.1939460024,-25.08
,0.7953970883,0.014708,0.575168,0.1998316246,-24.43
,0.8307906896,0,0.582045,0.2102585046,-24.43
,0.8065556621,0,0.561376,0.2245092746,-27.31
,0.7673263011,0,0.510207,0.2336330134,-29.42
,0.7326301107,0,0.446729,0.2230021434,-30.53
,0.7001133293,0,0.376457,0.2064410265,-29.8
,0.7012466219,0,0.29109,0.1716966041,-28.81
,0.6587917357,0,0.203658,0.1184548408,-29.61
,0.6246186034,0,0.138887,0.1133077078,-27.02
,0.5950658182,0,0.092436,0.1237197599,-17.29
,0.5805073664,0,0.055479,0.1263291388,-12.78
,0.5671693837,0,0.031777,0.1321229022,-14.25
,0.5686513817,0,0.022569,0.1465407975,-13.35
,0.5771074884,0,0.01835,0.1831344883,-13.08
,0.5900967658,0,0.015965,0.2520080944,-12.43
,0.6424897568,0.000122,0.014033,0.2981848543,-11.53
,0.6906111063,0.027519,0.011694,0.2791958332,-12.63
,0.7267892947,0.09664,0.009558,0.2578288263,-13.46
,0.7552959637,0.214144,0.008752,0.2400606312,-13.51
,0.7559061982,0.31693,0.009116,0.2214337026,-9.79
,0.720512597,0.319395,0.009698,0.210736122,-12.86
,0.7057797925,0.291272,0.009628,0.2050894987,-12.08
,0.6988056839,0.205015,0.009032,0.2052098338,-9.29
,0.6971493331,0.094079,0.009298,0.2077736323,-8.05
,0.7294917618,0.012729,0.01118,0.2140788775,-9.19
,0.7736029989,0,0.013635,0.2252491553,-11.67
,0.7745619388,0,0.016417,0.2405159524,-15.79
,0.7627059541,0,0.023401,0.2502901799,-23.76
,0.720512597,0,0.037503,0.2389013683,-26.79
,0.6894778136,0,0.060853,0.2211595052,-29.97
,0.6965390986,0,0.097983,0.1839379346,-28.46
,0.658617383,0,0.142672,0.1269002312,-31.91
,0.6289774213,0,0.18591,0.1213861267,-28.12
,0.6076192137,0,0.227382,0.1048325081,-24.1
,0.5986400488,0,0.267002,0.1082048559,-20.99
,0.5947171127,0,0.305302,0.1144633908,-19.04
,0.6214802546,0,0.362048,0.1331492885,-16.29
,0.7221689478,0,0.412397,0.1809885268,-16.12
,0.847702903,0,0.44249,0.2419712475,-19.02
,0.9096852933,0.000226,0.457811,0.2673762106,-27.75
,0.9395867841,0.037248,0.449784,0.2509991663,-33.07
,0.9469095981,0.099429,0.433262,0.2251413414,-34.26
,0.957370761,0.164326,0.386204,0.2047777303,-31.02
,0.9531862959,0.226675,0.330448,0.1874311497,-26.57
,0.9339203208,0.251958,0.278441,0.175142791,-26.29
,0.9270333885,0.22166,0.225928,0.1686075841,-24.82
,0.9162235202,0.143133,0.182757,0.1667689952,-25.38
,0.9136082294,0.053485,0.146704,0.169038519,-24.87
,0.938104786,0.002577,0.12052,0.1761431296,-25.95
,0.9781187342,0,0.105374,0.1913187811,-25.92
,0.9510940633,0,0.093288,0.2077690049,-28.08
,0.8913782582,0,0.082729,0.2179250599,-34.98
,0.8232063464,0,0.069867,0.2086945344,-39.05
,0.7675006538,0,0.053164,0.1891408181,-38.31
,0.7620085433,0,0.037497,0.1518015834,-36.52
,0.7095283759,0,0.022778,0.1089034333,-36.4
,0.6755295964,0,0.012357,0.1026650613,-31.69
,0.6526893906,0,0.006988,0.0966308533,-26.84
,0.6390898788,0,0.005893,0.0997393628,-24.4
,0.6342080028,0,0.007493,0.1055082562,-24.09
,0.6646325517,0,0.012763,0.1227322478,-23.13
,0.7458809171,0,0.021994,0.1668287453,-22.76
,0.8560718333,0,0.031281,0.2230404343,-24.19
,0.9219771598,0.001157,0.037767,0.2464578199,-30
,0.9390637259,0.038981,0.037352,0.2313620466,-40.08
,0.9507453579,0.109252,0.034425,0.2075272292,-41.91
,0.960770639,0.193461,0.031862,0.1887567815,-41.98
,0.9545811176,0.25588,0.033578,0.1727673245,-38.94
,0.9309563246,0.279856,0.039302,0.1614403552,-37.88
,0.9265975068,0.25472,0.0504,0.1554164355,-35.36
,0.9200592799,0.185197,0.064318,0.15372169,-34.08
,0.9223258652,0.088684,0.073393,0.1558136558,-32.62
,0.9387150205,0.011033,0.085487,0.1623624316,-31.37
,0.9741957981,0,0.093743,0.1763508039,-30.89
,0.9510068869,0,0.08975,0.1915140313,-36.04
,0.8922500218,0,0.083066,0.2008755193,-39.85
,0.8322726876,0,0.07746,0.1923671513,-41.74
,0.7785720513,0,0.074646,0.1743432356,-38.99
,0.7665417139,0,0.075829,0.1399252656,-34.56
,0.7179844826,0,0.076037,0.1003832865,-33.84
,0.6831139395,0,0.076914,0.0946329785,-28.34
,0.6611454973,0,0.082421,0.1048325081,-24.03
,0.6486792782,0,0.09082,0.1082048559,-22.14
,0.6364745881,0,0.100313,0.1144633908,-20.64
,0.6656786679,0,0.107877,0.1331492885,-19.91
,0.7518960858,0,0.109807,0.1809885268,-19.17
,0.8599075931,0,0.104023,0.2419712475,-19.99
,0.9308691483,0.003934,0.098062,0.2673762106,-24.58
,0.9505710051,0.103924,0.083455,0.2509991663,-32.91
,0.9584168773,0.200863,0.081353,0.2251413414,-34.94
,0.9655653387,0.278701,0.0994,0.2047777303,-31.82
,0.9551913521,0.344848,0.104181,0.1874311497,-26.05
,0.9306947956,0.359076,0.102865,0.175142791,-24.71
,0.9214541016,0.328367,0.10773,0.1686075841,-23.92
,0.9167465783,0.252136,0.120912,0.1667689952,-23.6
,0.9086391771,0.132459,0.135498,0.169038519,-23.4
,0.9314793828,0.0198,0.162228,0.1761431296,-23.96
,0.9807340249,0,0.215555,0.1913187811,-23.71
,0.9557144103,0,0.253735,0.2077690049,-26.54
,0.9006189521,0,0.275613,0.2179250599,-33.46
,0.835759742,0,0.29341,0.2086945344,-38.99
,0.7843256909,0,0.309718,0.1891408181,-37.49
,0.7777002877,0,0.318267,0.1518015834,-34.98
,0.7267021184,0,0.325971,0.1089034333,-34.94
,0.6906111063,0,0.333173,0.1026650613,-29.96
,0.6651556098,0,0.334437,0.131751677,-25.16
,0.6553918577,0,0.337358,0.1345304574,-23.34
,0.6459768111,0,0.351665,0.1407003534,-22.08
,0.6665504315,0,0.37731,0.1560542619,-20.11
,0.7477116206,0,0.395796,0.1950236241,-19.82
,0.8606921803,0,0.403132,0.2683685216,-21.58
,0.928602563,0.00226,0.410224,0.3175430881,-26.61
,0.9516171214,0.055436,0.414449,0.2973212951,-34.94
,0.9560631157,0.124548,0.428527,0.2745671369,-39.86
,0.9651294569,0.173371,0.467376,0.2556454262,-38.24
,0.9527504141,0.186211,0.507539,0.2358092329,-38.49
,0.9315665591,0.172071,0.545473,0.2244171627,-36
,0.9295615029,0.153943,0.582121,0.2184039591,-30.69
,0.9285153866,0.117951,0.619294,0.2185321065,-27.63
,0.9182285764,0.049555,0.658806,0.2212623474,-25.8
,0.9259872723,0.003236,0.677075,0.2279769307,-26.17
,0.9630372243,0,0.688025,0.2398723857,-26.28
,0.9407200767,0,0.700459,0.2561303069,-29.77
,0.8778659228,0,0.704777,0.2665390796,-34.23
,0.8163194142,0,0.702083,0.2544109037,-38.28
,0.7666288902,0,0.69436,0.2355172345,-34.91
,0.7593060762,0,0.69151,0.1958792303,-31.11
,0.7064772034,0,0.696857,0.1351386253,-32.38
,0.6737860692,0,0.700766,0.1292665438,-27.72
,0.6498125708,0,0.700641,0.1237197599,-29.36
,0.6383052916,0,0.697807,0.1263291388,-24.69
,0.6278441287,0,0.694883,0.1321229022,-23.42
,0.6476331619,0,0.707196,0.1465407975,-21.91
,0.7337634034,0,0.724764,0.1831344883,-20.19
,0.8341033912,0,0.744129,0.2520080944,-22.44
,0.9044547119,0.000304,0.763418,0.2981848543,-26.84
,0.9241565687,0.023743,0.772975,0.2791958332,-33.58
,0.9333100863,0.079039,0.774929,0.2578288263,-35.78
,0.9462993636,0.142155,0.767264,0.2400606312,-29.8
,0.9301717374,0.195201,0.761824,0.2214337026,-24
,0.8999215413,0.22172,0.766968,0.210736122,-23.26
,0.8864963822,0.174228,0.774556,0.2050894987,-22.56
,0.8816145061,0.11445,0.776048,0.2052098338,-22.09
,0.8718507541,0.057969,0.7726,0.2077736323,-22.09
,0.8883270857,0.010882,0.767184,0.2140788775,-24.22
,0.9265103304,0,0.757183,0.2252491553,-27
,0.9003574231,0,0.744436,0.2405159524,-28.75
,0.8387237381,0,0.727589,0.2502901799,-32.43
,0.7817975765,0,0.706506,0.2389013683,-33.95
,0.7307994072,0,0.686636,0.2211595052,-32.67
,0.7328044634,0,0.695577,0.1839379346,-30.07
,0.6811960596,0,0.707974,0.1269002312,-31.91
,0.6455409293,0,0.717829,0.1213861267,-27.59
,0.6221776654,0,0.725509,0.131751677,-22.03
,0.6022142795,0,0.734387,0.1345304574,-20.38
,0.587481475,0,0.742218,0.1407003534,-19.4
,0.5900095894,0,0.723651,0.1560542619,-17.09
,0.616947084,0,0.707823,0.1950236241,-16.79
,0.6614942028,0,0.701696,0.2683685216,-16.58
,0.7213843606,0.004097,0.701529,0.3175430881,-17.99
,0.765582774,0.075965,0.693583,0.2973212951,-20.05
,0.7941766193,0.168193,0.698874,0.2745671369,-21.41
,0.8069915439,0.229989,0.727761,0.2556454262,-23.71
,0.8065556621,0.235942,0.751874,0.2358092329,-22.04
,0.7736029989,0.226416,0.75434,0.2244171627,-22.03
,0.7579984308,0.226989,0.753066,0.2184039591,-21.87
,0.7497166768,0.164772,0.752309,0.2185321065,-20.86
,0.7475372679,0.082267,0.75652,0.2212623474,-19.4
,0.7726440589,0.011614,0.756076,0.2279769307,-18.52
,0.815534827,0,0.752439,0.2398723857,-17.95
,0.7890332142,0,0.746289,0.2561303069,-19.96
,0.7472757388,0,0.732034,0.2665390796,-23.11
,0.7044721472,0,0.704152,0.2544109037,-25.33
,0.6640223171,0,0.672432,0.2355172345,-25.48
,0.6723040711,0,0.662977,0.1958792303,-25.03
,0.6281056577,0,0.667819,0.1351386253,-25.97
,0.6009938105,0,0.679304,0.1292665438,-22.4
,0.5701333798,0,0.688193,0.1237197599,-18.07
,0.5603696278,0,0.686845,0.1263291388,-9.32
,0.545811176,0,0.679361,0.1321229022,-7.88
,0.5438061198,0,0.643538,0.1465407975,-6.97
,0.5582773952,0,0.607667,0.1831344883,-8.82
,0.5752767849,0,0.582702,0.2520080944,-7.77
,0.6269723651,0.000756,0.570292,0.2981848543,-8.14
,0.674221951,0.028962,0.559619,0.2791958332,-8.82
,0.7206869497,0.08542,0.539,0.2578288263,-12.2
,0.7478859733,0.130067,0.509384,0.2400606312,-9.92
,0.753901142,0.146888,0.482082,0.2214337026,-8.92
,0.7236509459,0.154998,0.452659,0.210736122,-8.86
,0.7118821376,0.119665,0.420082,0.2050894987,-8.92
,0.6911341644,0.061084,0.403597,0.2052098338,-7.09
,0.6913956935,0.020728,0.39537,0.2077736323,-6.98
,0.7151948392,0.00091,0.3941,0.2140788775,-7.14
,0.7600906634,0,0.387941,0.2252491553,-8.97
,0.7558190219,0,0.360484,0.2405159524,-18.08
,0.7276610583,0,0.331494,0.2502901799,-22.02
,0.6913085171,0,0.30161,0.2389013683,-26.76
,0.6594891465,0,0.264757,0.2211595052,-27.97
,0.6713451312,0,0.256128,0.1839379346,-30.49
,0.6305465958,0,0.288143,0.1269002312,-32.35
,0.599424636,0,0.350028,0.1213861267,-29.37
,0.5818150118,0,0.408869,0.1154860344,-25.73
,0.5760613722,0,0.442219,0.1179217554,-22.73
,0.5717897306,0,0.462752,0.1233299357,-22.26
,0.6034347485,0,0.462197,0.1367882996,-21.65
,0.690785459,0,0.437263,0.1709466284,-21.69
,0.7991456717,0,0.41749,0.2352365983,-23.37
,0.8746403975,0.007046,0.418415,0.2783402294,-31.93
,0.9041060065,0.099524,0.409211,0.2606149545,-35.19
,0.9157876384,0.231781,0.402324,0.2406699522,-37.93
,0.9286897393,0.345663,0.480842,0.2240842557,-33.54
,0.9117775259,0.430443,0.556799,0.2066969757,-32.91
,0.89181414,0.444615,0.589066,0.1967113342,-31.68
,0.8856246186,0.407117,0.593511,0.1914405016,-29.98
,0.8833580333,0.316647,0.584532,0.1915528283,-29.33
,0.8776043937,0.173723,0.587276,0.1939460024,-29.75
,0.894255078,0.028787,0.616046,0.1998316246,-29.26
,0.9486531253,0,0.652114,0.2102585046,-30.47
,0.9293871502,0,0.672617,0.2245092746,-32.9
,0.8650509982,0,0.68318,0.2336330134,-35.98
,0.8061197803,0,0.683382,0.2230021434,-38.41
,0.7548600819,0,0.672731,0.2064410265,-38.65
,0.738296574,0,0.66268,0.1716966041,-35.56
,0.6900880481,0,0.654874,0.1184548408,-34.96
,0.6593147938,0,0.646702,0.1133077078,-33.98
,0.6380437625,0,0.633022,0.0884983067,-29.93
,0.6189521402,0,0.616951,0.091345201,-27
,0.6199110801,0,0.606031,0.0966285787,-25.46
,0.6429256386,0,0.591291,0.1124029825,-23.88
,0.7227791823,0,0.573015,0.1527882757,-23.43
,0.822857641,0,0.559448,0.2042691343,-25.31
,0.8991369541,0.017648,0.555158,0.2257156899,-30.28
,0.9235463342,0.151383,0.537293,0.2118903917,-34.94
,0.9325254991,0.27501,0.519532,0.1900615357,-36.46
,0.9349664371,0.373566,0.539573,0.1728708271,-35.05
,0.9308691483,0.417394,0.54211,0.1582270583,-32.54
,0.9077674135,0.405177,0.528646,0.1478533779,-31.46
,0.8940807253,0.342459,0.503737,0.142336437,-28.6
,0.890593671,0.248781,0.479267,0.140784323,-26.52
,0.8841426205,0.129673,0.476457,0.1427002269,-24.34
,0.8934704908,0.019773,0.517978,0.1486978514,-22.28
,0.9416790167,0,0.559284,0.1615089486,-22.14
,0.924941156,0,0.570431,0.1753960241,-23.01
,0.8640048819,0,0.562061,0.1839696401,-24.6
,0.8045506059,0,0.542259,0.1761773446,-27.57
,0.7467526807,0,0.516856,0.1596703393,-26.9
,0.7382093976,0,0.510587,0.1281490191,-23.95
,0.684944643,0,0.518308,0.0919349314,-22.89
,0.6438845785,0,0.531371,0.0866685749,-18.96
,0.6266236597,0,0.544841,0.0966308533,-8.18
,0.6162496731,0,0.554153,0.0997393628,-9.26
,0.6009066341,0,0.561948,0.1055082562,-8.17
,0.6311568303,0,0.566949,0.1227322478,-5.84
,0.712230843,0,0.572172,0.1668287453,-4.9
,0.8190218813,0,0.58125,0.2230404343,-10.72
,0.8892860256,0.014226,0.594453,0.2464578199,-20.09
,0.9136082294,0.129997,0.596025,0.2313620466,-24.54
,0.9170952838,0.24222,0.612883,0.2075272292,-24.15
,0.9205823381,0.320639,0.630518,0.1887567815,-20.12
,0.914479993,0.361837,0.650474,0.1727673245,-13.19
,0.8900706128,0.356234,0.6622,0.1614403552,-13.15
,0.87865051,0.313565,0.665144,0.1554164355,-9.36
,0.8762967483,0.210703,0.667985,0.15372169,-8.17
,0.8716764014,0.086022,0.685008,0.1558136558,-2.55
,0.8799581553,0.009017,0.705525,0.1623624316,-9.23
,0.9424636039,0,0.708946,0.1763508039,-11.6
,0.9111672914,0,0.697212,0.1915140313,-14.73
,0.8604306512,0,0.676602,0.2008755193,-23.32
,0.7956586174,0,0.649106,0.1923671513,-28.27
,0.7398657484,0,0.612774,0.1743432356,-29.32
,0.7321070526,0,0.542065,0.1399252656,-29.6
,0.6784935925,0,0.44163,0.1003832865,-31.75
,0.6388283498,0,0.326407,0.0946329785,-28.84
,0.6208700201,0,0.213914,0.0884983067,-29.09
,0.6037834539,0,0.126851,0.091345201,-25.56
,0.5947171127,0,0.072465,0.0966285787,-24.21
,0.6287158923,0,0.058213,0.1124029825,-22.11
,0.7110975503,0,0.059422,0.1527882757,-22.98
,0.825298579,0,0.061069,0.2042691343,-23.74
,0.8845785023,0.007722,0.066358,0.2257156899,-30.6
,0.9184029291,0.085436,0.073978,0.2118903917,-34.28
,0.9247668032,0.192898,0.078314,0.1900615357,-35.71
,0.9296486793,0.311676,0.076215,0.1728708271,-31.51
,0.9202336326,0.403829,0.076018,0.1582270583,-28.83
,0.8929474327,0.443047,0.074351,0.1478533779,-28.79
,0.8776043937,0.423294,0.067679,0.142336437,-26.91
,0.8714148723,0.348966,0.054975,0.140784323,-25.97
,0.8594717113,0.213312,0.051822,0.1427002269,-24.66
,0.8678406416,0.042986,0.064208,0.1486978514,-25.41
,0.9299973847,0,0.089559,0.1615089486,-27.01
,0.9131723477,0,0.132357,0.1753960241,-30.42
,0.8589486531,0,0.180751,0.1839696401,-34.68
,0.8049864877,0,0.225821,0.1761773446,-37.77
,0.7466655043,0,0.273164,0.1596703393,-37.91
,0.7375119867,0,0.333269,0.1281490191,-32.49
,0.6783192398,0,0.399642,0.0919349314,-36.53
,0.6546072705,0,0.457924,0.0866685749,-32.8
,0.6268851887,0,0.508901,0.0966308533,-28.62
,0.6186034347,0,0.553993,0.0997393628,-26.52
,0.6069218028,0,0.596044,0.1055082562,-25.04
,0.6329003574,0,0.618982,0.1227322478,-23.46
,0.7143230756,0,0.645422,0.1668287453,-23.18
,0.8239037573,0,0.669593,0.2230404343,-25.02
,0.8845785023,0.017578,0.684638,0.2464578199,-30
,0.9017522448,0.125694,0.689086,0.2313620466,-34.99
,0.90593671,0.242962,0.692507,0.2075272292,-38.62
,0.9211053962,0.346063,0.712455,0.1887567815,-35.26
,0.9060238863,0.408381,0.739634,0.1727673245,-33.36
,0.8696713451,0.409026,0.749573,0.1614403552,-32.93
,0.8586871241,0.361469,0.738762,0.1554164355,-30.15
,0.8465696103,0.262218,0.700021,0.15372169,-27.91
,0.831139395,0.116319,0.65315,0.1558136558,-26.53
,0.8546770116,0.014856,0.584193,0.1623624316,-25.91
,0.9126492895,0,0.496907,0.1763508039,-26.94
,0.8864963822,0,0.416368,0.1915140313,-27.38
,0.818237294,0,0.359455,0.2008755193,-28.54
,0.7675006538,0,0.312358,0.1923671513,-29.79
,0.7142358992,0,0.292365,0.1743432356,-28.1
,0.7097027286,0,0.297727,0.1399252656,-26.91
,0.6561764449,0,0.274583,0.1003832865,-28.08
,0.6202597855,0,0.239522,0.0946329785,-24.61
,0.5959375817,0,0.207561,0.1237197599,-20.7
,0.5752767849,0,0.169285,0.1263291388,-18.61
,0.5653386801,0,0.118161,0.1321229022,-17.39
,0.5719640833,0,0.073074,0.1465407975,-19
,0.6068346264,0,0.050899,0.1831344883,-17.1
,0.6477203382,0,0.045688,0.2520080944,-17.01
,0.6960160404,0.017924,0.052608,0.2981848543,-18.12
,0.7441373899,0.154524,0.066538,0.2791958332,-22.32
,0.7681108883,0.307702,0.069415,0.2578288263,-21.99
,0.7731671171,0.394918,0.088478,0.2400606312,-21.78
,0.7668904193,0.415347,0.15528,0.2214337026,-16.99
,0.7340249324,0.395759,0.237512,0.210736122,-16.99
,0.7186818935,0.341994,0.302185,0.2050894987,-15.32
,0.7036003836,0.23472,0.342172,0.2052098338,-8.98
,0.7099642577,0.117547,0.394261,0.2077736323,-11.64
,0.7308865836,0.015041,0.508307,0.2140788775,-11.25
,0.787289687,0,0.6143,0.2252491553,-16.9
,0.7627059541,0,0.67793,0.2405159524,-22
,0.7270508238,0,0.709414,0.2502901799,-27.92
,0.6801499433,0,0.714941,0.2389013683,-30.63
,0.6370848226,0,0.706369,0.2211595052,-30.25
,0.6446691657,0,0.672931,0.1839379346,-29.86
,0.5937581728,0,0.625566,0.1269002312,-30.61
,0.5651643274,0,0.577716,0.1213861267,-28
,0.5362217767,0,0.519764,0.1237197599,-23.17
,0.5282015517,0,0.44737,0.1263291388,-18.54
,0.5147763926,0,0.366335,0.1321229022,-15.04
,0.5208787377,0,0.296887,0.1465407975,-11.96
,0.533868015,0,0.225597,0.1831344883,-11.17
,0.558713277,0,0.160247,0.2520080944,-9.91
,0.6205213146,0.008143,0.125359,0.2981848543,-10.63
,0.6558277395,0.045257,0.102545,0.2791958332,-10.1
,0.705169558,0.082001,0.08222,0.2578288263,-12.36
,0.7422195101,0.107516,0.078138,0.2400606312,-10.64
,0.7472757388,0.118677,0.074373,0.2214337026,-7.62
,0.7210356551,0.115774,0.067939,0.210736122,-9.12
,0.7021183855,0.107385,0.067137,0.2050894987,-6.88
,0.6791910034,0.078885,0.078585,0.2052098338,0.08
,0.6736117165,0.044351,0.100675,0.2077736323,0.9
