class,label,source,target,conversion_factors,nominal_value,actual_value,fixed_costs,variable_costs,fixed,nominal_capacity,capacity_loss,inflow_conversion_factor,outflow_conversion_factor,initial_capacity,capacity_min,capacity_max,balanced
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
### TODOS,,,,,,,,,,,,,,,,,
Replace load (nominal value) with maximum of ENTSO-E load for all countries,,,,,,,,,,,,,,,,,
If time: replace solar and wind feedin for 2014 with real values from OPSD dataset,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
### GLOBAL RESOURCES,,,,,,,,,,,,,,,,,
LinearTransformer,BNA0623,BNA0623,DE_bus_el,0.33,29.2,,,,,,,,,,,,
LinearTransformer,BNA0623,GL_bus_mixed_fuels,BNA0623,,,,,,,,,,,,,,
LinearTransformer,BNA0638,BNA0638,DE_bus_el,0.33,2.8,,,,,,,,,,,,
LinearTransformer,BNA0638,GL_bus_mixed_fuels,BNA0638,,,,,,,,,,,,,,
LinearTransformer,BNA0639,BNA0639,DE_bus_el,0.33,5.6,,,,,,,,,,,,
LinearTransformer,BNA0639,GL_bus_mixed_fuels,BNA0639,,,,,,,,,,,,,,
LinearTransformer,BNA0640,BNA0640,DE_bus_el,0.33,8.7,,,,,,,,,,,,
LinearTransformer,BNA0640,GL_bus_mixed_fuels,BNA0640,,,,,,,,,,,,,,
LinearTransformer,BNA0641a,BNA0641a,DE_bus_el,0.33,22.1,,,,,,,,,,,,
LinearTransformer,BNA0641a,GL_bus_mixed_fuels,BNA0641a,,,,,,,,,,,,,,
LinearTransformer,BNA0641b,BNA0641b,DE_bus_el,0.33,8.1,,,,,,,,,,,,
LinearTransformer,BNA0641b,GL_bus_mixed_fuels,BNA0641b,,,,,,,,,,,,,,
LinearTransformer,BNA0641c,BNA0641c,DE_bus_el,0.33,5.8,,,,,,,,,,,,
LinearTransformer,BNA0641c,GL_bus_mixed_fuels,BNA0641c,,,,,,,,,,,,,,
LinearTransformer,BNA0746,BNA0746,DE_bus_el,0.35,18,,,,,,,,,,,,
LinearTransformer,BNA0746,GL_bus_mixed_fuels,BNA0746,,,,,,,,,,,,,,
LinearTransformer,BNA0750,BNA0750,DE_bus_el,0.33,40.4,,,,,,,,,,,,
LinearTransformer,BNA0750,GL_bus_mixed_fuels,BNA0750,,,,,,,,,,,,,,
LinearTransformer,BNA0751,BNA0751,DE_bus_el,0.33,21.1,,,,,,,,,,,,
LinearTransformer,BNA0751,GL_bus_mixed_fuels,BNA0751,,,,,,,,,,,,,,
LinearTransformer,BNA0845,BNA0845,DE_bus_el,0.33,9,,,,,,,,,,,,
LinearTransformer,BNA0845,GL_bus_mixed_fuels,BNA0845,,,,,,,,,,,,,,
LinearTransformer,BNA0855,BNA0855,DE_bus_el,0.33,30,,,,,,,,,,,,
LinearTransformer,BNA0855,GL_bus_mixed_fuels,BNA0855,,,,,,,,,,,,,,
LinearTransformer,BNA0895,BNA0895,DE_bus_el,0.33,24.4,,,,,,,,,,,,
LinearTransformer,BNA0895,GL_bus_mixed_fuels,BNA0895,,,,,,,,,,,,,,
LinearTransformer,BNA0939a,BNA0939a,DE_bus_el,0.33,19.5,,,,,,,,,,,,
LinearTransformer,BNA0939a,GL_bus_mixed_fuels,BNA0939a,,,,,,,,,,,,,,
LinearTransformer,BNA0969a,BNA0969a,DE_bus_el,0.33,18,,,,,,,,,,,,
LinearTransformer,BNA0969a,GL_bus_mixed_fuels,BNA0969a,,,,,,,,,,,,,,
LinearTransformer,BNA0969c,BNA0969c,DE_bus_el,0.33,22,,,,,,,,,,,,
LinearTransformer,BNA0969c,GL_bus_mixed_fuels,BNA0969c,,,,,,,,,,,,,,
LinearTransformer,BNA1020,BNA1020,DE_bus_el,0.33,24,,,,,,,,,,,,
LinearTransformer,BNA1020,GL_bus_mixed_fuels,BNA1020,,,,,,,,,,,,,,
LinearTransformer,BNA1108,BNA1108,DE_bus_el,0.33,9.9,,,,,,,,,,,,
LinearTransformer,BNA1108,GL_bus_mixed_fuels,BNA1108,,,,,,,,,,,,,,
LinearTransformer,BNA1110,BNA1110,DE_bus_el,0.33,9.5,,,,,,,,,,,,
LinearTransformer,BNA1110,GL_bus_mixed_fuels,BNA1110,,,,,,,,,,,,,,
LinearTransformer,BNA1114,BNA1114,DE_bus_el,0.33,44,,,,,,,,,,,,
LinearTransformer,BNA1114,GL_bus_mixed_fuels,BNA1114,,,,,,,,,,,,,,
LinearTransformer,BNA1116,BNA1116,DE_bus_el,0.33,14,,,,,,,,,,,,
LinearTransformer,BNA1116,GL_bus_mixed_fuels,BNA1116,,,,,,,,,,,,,,
LinearTransformer,BNA1119,BNA1119,DE_bus_el,0.33,12.5,,,,,,,,,,,,
LinearTransformer,BNA1119,GL_bus_mixed_fuels,BNA1119,,,,,,,,,,,,,,
LinearTransformer,BNA1139,BNA1139,DE_bus_el,0.33,13.6,,,,,,,,,,,,
LinearTransformer,BNA1139,GL_bus_mixed_fuels,BNA1139,,,,,,,,,,,,,,
LinearTransformer,BNA1144,BNA1144,DE_bus_el,0.33,11,,,,,,,,,,,,
LinearTransformer,BNA1144,GL_bus_mixed_fuels,BNA1144,,,,,,,,,,,,,,
LinearTransformer,BNA1148,BNA1148,DE_bus_el,0.33,14.6,,,,,,,,,,,,
LinearTransformer,BNA1148,GL_bus_mixed_fuels,BNA1148,,,,,,,,,,,,,,
LinearTransformer,BNA1154,BNA1154,DE_bus_el,0.33,12.5,,,,,,,,,,,,
LinearTransformer,BNA1154,GL_bus_mixed_fuels,BNA1154,,,,,,,,,,,,,,
LinearTransformer,BNA1155,BNA1155,DE_bus_el,0.33,17.1,,,,,,,,,,,,
LinearTransformer,BNA1155,GL_bus_mixed_fuels,BNA1155,,,,,,,,,,,,,,
LinearTransformer,BNA1161,BNA1161,DE_bus_el,0.33,25.5,,,,,,,,,,,,
LinearTransformer,BNA1161,GL_bus_mixed_fuels,BNA1161,,,,,,,,,,,,,,
LinearTransformer,BNA1167,BNA1167,DE_bus_el,0.33,16,,,,,,,,,,,,
LinearTransformer,BNA1167,GL_bus_mixed_fuels,BNA1167,,,,,,,,,,,,,,
LinearTransformer,BNA1168,BNA1168,DE_bus_el,0.33,14.7,,,,,,,,,,,,
LinearTransformer,BNA1168,GL_bus_mixed_fuels,BNA1168,,,,,,,,,,,,,,
LinearTransformer,BNA1184,BNA1184,DE_bus_el,0.33,45.1,,,,,,,,,,,,
LinearTransformer,BNA1184,GL_bus_mixed_fuels,BNA1184,,,,,,,,,,,,,,
LinearTransformer,BNA1186a,BNA1186a,DE_bus_el,0.33,13.5,,,,,,,,,,,,
LinearTransformer,BNA1186a,GL_bus_mixed_fuels,BNA1186a,,,,,,,,,,,,,,
LinearTransformer,BNA1186b,BNA1186b,DE_bus_el,0.33,13.8,,,,,,,,,,,,
LinearTransformer,BNA1186b,GL_bus_mixed_fuels,BNA1186b,,,,,,,,,,,,,,
LinearTransformer,BNA1186c,BNA1186c,DE_bus_el,0.33,1.5,,,,,,,,,,,,
LinearTransformer,BNA1186c,GL_bus_mixed_fuels,BNA1186c,,,,,,,,,,,,,,
LinearTransformer,BNA1186d,BNA1186d,DE_bus_el,0.33,2.8,,,,,,,,,,,,
LinearTransformer,BNA1186d,GL_bus_mixed_fuels,BNA1186d,,,,,,,,,,,,,,
LinearTransformer,BNA1186e,BNA1186e,DE_bus_el,0.33,1.5,,,,,,,,,,,,
LinearTransformer,BNA1186e,GL_bus_mixed_fuels,BNA1186e,,,,,,,,,,,,,,
LinearTransformer,BNA1190,BNA1190,DE_bus_el,0.33,15.7,,,,,,,,,,,,
LinearTransformer,BNA1190,GL_bus_mixed_fuels,BNA1190,,,,,,,,,,,,,,
LinearTransformer,BNA1197,BNA1197,DE_bus_el,0.33,28,,,,,,,,,,,,
LinearTransformer,BNA1197,GL_bus_mixed_fuels,BNA1197,,,,,,,,,,,,,,
LinearTransformer,BNA1198,BNA1198,DE_bus_el,0.33,25.4,,,,,,,,,,,,
LinearTransformer,BNA1198,GL_bus_mixed_fuels,BNA1198,,,,,,,,,,,,,,
LinearTransformer,BNA1199,BNA1199,DE_bus_el,0.33,15.6,,,,,,,,,,,,
LinearTransformer,BNA1199,GL_bus_mixed_fuels,BNA1199,,,,,,,,,,,,,,
LinearTransformer,BNA1222,BNA1222,DE_bus_el,0.33,10.4,,,,,,,,,,,,
LinearTransformer,BNA1222,GL_bus_mixed_fuels,BNA1222,,,,,,,,,,,,,,
LinearTransformer,BNA1229,BNA1229,DE_bus_el,0.33,15,,,,,,,,,,,,
LinearTransformer,BNA1229,GL_bus_mixed_fuels,BNA1229,,,,,,,,,,,,,,
LinearTransformer,BNA1232,BNA1232,DE_bus_el,0.33,2.5,,,,,,,,,,,,
LinearTransformer,BNA1232,GL_bus_mixed_fuels,BNA1232,,,,,,,,,,,,,,
LinearTransformer,BNA1233,BNA1233,DE_bus_el,0.33,14.5,,,,,,,,,,,,
LinearTransformer,BNA1233,GL_bus_mixed_fuels,BNA1233,,,,,,,,,,,,,,
LinearTransformer,BNA1243,BNA1243,DE_bus_el,0.33,17,,,,,,,,,,,,
LinearTransformer,BNA1243,GL_bus_mixed_fuels,BNA1243,,,,,,,,,,,,,,
LinearTransformer,BNA1244,BNA1244,DE_bus_el,0.33,15.8,,,,,,,,,,,,
LinearTransformer,BNA1244,GL_bus_mixed_fuels,BNA1244,,,,,,,,,,,,,,
LinearTransformer,BNA1254,BNA1254,DE_bus_el,0.33,54,,,,,,,,,,,,
LinearTransformer,BNA1254,GL_bus_mixed_fuels,BNA1254,,,,,,,,,,,,,,
LinearTransformer,BNA1255,BNA1255,DE_bus_el,0.33,28.9,,,,,,,,,,,,
LinearTransformer,BNA1255,GL_bus_mixed_fuels,BNA1255,,,,,,,,,,,,,,
LinearTransformer,BNA1261,BNA1261,DE_bus_el,0.33,16.4,,,,,,,,,,,,
LinearTransformer,BNA1261,GL_bus_mixed_fuels,BNA1261,,,,,,,,,,,,,,
LinearTransformer,BNA1262,BNA1262,DE_bus_el,0.33,24,,,,,,,,,,,,
LinearTransformer,BNA1262,GL_bus_mixed_fuels,BNA1262,,,,,,,,,,,,,,
LinearTransformer,BNA1286,BNA1286,DE_bus_el,0.33,11.2,,,,,,,,,,,,
LinearTransformer,BNA1286,GL_bus_mixed_fuels,BNA1286,,,,,,,,,,,,,,
LinearTransformer,BNA1289,BNA1289,DE_bus_el,0.33,12.6,,,,,,,,,,,,
LinearTransformer,BNA1289,GL_bus_mixed_fuels,BNA1289,,,,,,,,,,,,,,
LinearTransformer,BNA1291,BNA1291,DE_bus_el,0.33,12.5,,,,,,,,,,,,
LinearTransformer,BNA1291,GL_bus_mixed_fuels,BNA1291,,,,,,,,,,,,,,
LinearTransformer,BNA1295,BNA1295,DE_bus_el,0.33,10,,,,,,,,,,,,
LinearTransformer,BNA1295,GL_bus_mixed_fuels,BNA1295,,,,,,,,,,,,,,
LinearTransformer,BNA1316,BNA1316,DE_bus_el,0.33,30,,,,,,,,,,,,
LinearTransformer,BNA1316,GL_bus_mixed_fuels,BNA1316,,,,,,,,,,,,,,
LinearTransformer,BNA1330,BNA1330,DE_bus_el,0.33,17,,,,,,,,,,,,
LinearTransformer,BNA1330,GL_bus_mixed_fuels,BNA1330,,,,,,,,,,,,,,
LinearTransformer,BNA1447a,BNA1447a,DE_bus_el,0.33,11.9,,,,,,,,,,,,
LinearTransformer,BNA1447a,GL_bus_mixed_fuels,BNA1447a,,,,,,,,,,,,,,
LinearTransformer,BNA1447b,BNA1447b,DE_bus_el,0.33,6.9,,,,,,,,,,,,
LinearTransformer,BNA1447b,GL_bus_mixed_fuels,BNA1447b,,,,,,,,,,,,,,
LinearTransformer,BNA1448,BNA1448,DE_bus_el,0.33,11.6,,,,,,,,,,,,
LinearTransformer,BNA1448,GL_bus_mixed_fuels,BNA1448,,,,,,,,,,,,,,
LinearTransformer,BNA1449a,BNA1449a,DE_bus_el,0.33,8.7,,,,,,,,,,,,
LinearTransformer,BNA1449a,GL_bus_mixed_fuels,BNA1449a,,,,,,,,,,,,,,
LinearTransformer,BNA1449b,BNA1449b,DE_bus_el,0.33,12,,,,,,,,,,,,
LinearTransformer,BNA1449b,GL_bus_mixed_fuels,BNA1449b,,,,,,,,,,,,,,
LinearTransformer,BNA1490,BNA1490,DE_bus_el,0.33,33.4,,,,,,,,,,,,
LinearTransformer,BNA1490,GL_bus_mixed_fuels,BNA1490,,,,,,,,,,,,,,
LinearTransformer,BNA1510,BNA1510,DE_bus_el,0.33,18.7,,,,,,,,,,,,
LinearTransformer,BNA1510,GL_bus_mixed_fuels,BNA1510,,,,,,,,,,,,,,
LinearTransformer,BNA1520,BNA1520,DE_bus_el,0.33,10.5,,,,,,,,,,,,
LinearTransformer,BNA1520,GL_bus_mixed_fuels,BNA1520,,,,,,,,,,,,,,
### DE run_of_river,,,,,,,,,,,,,,,,,
Source,BNA0010a,BNA0010a,DE_bus_el,0.52,79.5,seq,,,True,,,,,,,,
Source,BNA0010b,BNA0010b,DE_bus_el,0.52,24,seq,,,True,,,,,,,,
Source,BNA0012c,BNA0012c,DE_bus_el,0.52,0.1,seq,,,True,,,,,,,,
Source,BNA0024,BNA0024,DE_bus_el,0.52,60,seq,,,True,,,,,,,,
Source,BNA0042,BNA0042,DE_bus_el,0.52,40.4,seq,,,True,,,,,,,,
Source,BNA0045,BNA0045,DE_bus_el,0.52,36.8,seq,,,True,,,,,,,,
Source,BNA0065,BNA0065,DE_bus_el,0.52,23.7,seq,,,True,,,,,,,,
Source,BNA0173,BNA0173,DE_bus_el,0.52,45,seq,,,True,,,,,,,,
Source,BNA0259,BNA0259,DE_bus_el,0.52,36.5,seq,,,True,,,,,,,,
Source,BNA0278,BNA0278,DE_bus_el,0.52,22,seq,,,True,,,,,,,,
Source,BNA0324,BNA0324,DE_bus_el,0.52,25,seq,,,True,,,,,,,,
Source,BNA0362,BNA0362,DE_bus_el,0.52,37.9,seq,,,True,,,,,,,,
Source,BNA0364,BNA0364,DE_bus_el,0.52,66,seq,,,True,,,,,,,,
Source,BNA0494,BNA0494,DE_bus_el,0.52,146,seq,,,True,,,,,,,,
Source,BNA0496,BNA0496,DE_bus_el,0.52,89,seq,,,True,,,,,,,,
Source,BNA0529,BNA0529,DE_bus_el,0.52,50,seq,,,True,,,,,,,,
Source,BNA0583,BNA0583,DE_bus_el,0.52,104.4,seq,,,True,,,,,,,,
Source,BNA0689,BNA0689,DE_bus_el,0.52,20.2,seq,,,True,,,,,,,,
Source,BNA0695,BNA0695,DE_bus_el,0.52,26.1,seq,,,True,,,,,,,,
Source,BNA0715,BNA0715,DE_bus_el,0.52,20,seq,,,True,,,,,,,,
Source,BNA0747,BNA0747,DE_bus_el,0.52,36.6,seq,,,True,,,,,,,,
Source,BNA0748,BNA0748,DE_bus_el,0.52,30,seq,,,True,,,,,,,,
Source,BNA0782,BNA0782,DE_bus_el,0.52,53.7,seq,,,True,,,,,,,,
Source,BNA0784,BNA0784,DE_bus_el,0.52,43.2,seq,,,True,,,,,,,,
Source,BNA0792,BNA0792,DE_bus_el,0.52,19.4,seq,,,True,,,,,,,,
Source,BNA0795,BNA0795,DE_bus_el,0.52,25,seq,,,True,,,,,,,,
Source,BNA0825,BNA0825,DE_bus_el,0.52,19,seq,,,True,,,,,,,,
Source,BNA0835,BNA0835,DE_bus_el,0.52,46.7,seq,,,True,,,,,,,,
Source,BNA0839,BNA0839,DE_bus_el,0.52,35.1,seq,,,True,,,,,,,,
Source,BNA0854,BNA0854,DE_bus_el,0.52,38.2,seq,,,True,,,,,,,,
Source,BNA0859,BNA0859,DE_bus_el,0.52,30,seq,,,True,,,,,,,,
Source,BNA0880,BNA0880,DE_bus_el,0.52,24,seq,,,True,,,,,,,,
Source,BNA0912,BNA0912,DE_bus_el,0.52,25,seq,,,True,,,,,,,,
Source,BNA0917,BNA0917,DE_bus_el,0.52,48,seq,,,True,,,,,,,,
Source,BNA0921,BNA0921,DE_bus_el,0.52,23.2,seq,,,True,,,,,,,,
Source,BNA0929,BNA0929,DE_bus_el,0.52,21.5,seq,,,True,,,,,,,,
Source,BNA0946b,BNA0946b,DE_bus_el,0.52,3.3,seq,,,True,,,,,,,,
Source,BNA0946c,BNA0946c,DE_bus_el,0.52,1.8,seq,,,True,,,,,,,,
Source,BNA0950,BNA0950,DE_bus_el,0.52,85.3,seq,,,True,,,,,,,,
Source,BNA0996,BNA0996,DE_bus_el,0.52,23.3,seq,,,True,,,,,,,,
Source,BNA1008,BNA1008,DE_bus_el,0.52,25,seq,,,True,,,,,,,,
Source,BNA1013,BNA1013,DE_bus_el,0.52,24.1,seq,,,True,,,,,,,,
Source,BNA1066,BNA1066,DE_bus_el,0.52,20,seq,,,True,,,,,,,,
Source,BNA1098,BNA1098,DE_bus_el,0.52,9.9,seq,,,True,,,,,,,,
Source,BNA1118,BNA1118,DE_bus_el,0.52,10.3,seq,,,True,,,,,,,,
Source,BNA1126,BNA1126,DE_bus_el,0.52,11,seq,,,True,,,,,,,,
Source,BNA1129,BNA1129,DE_bus_el,0.52,15,seq,,,True,,,,,,,,
Source,BNA1134,BNA1134,DE_bus_el,0.52,26,seq,,,True,,,,,,,,
Source,BNA1135,BNA1135,DE_bus_el,0.52,16.4,seq,,,True,,,,,,,,
Source,BNA1136,BNA1136,DE_bus_el,0.52,9.7,seq,,,True,,,,,,,,
Source,BNA1137,BNA1137,DE_bus_el,0.52,18.4,seq,,,True,,,,,,,,
Source,BNA1140,BNA1140,DE_bus_el,0.52,17.8,seq,,,True,,,,,,,,
Source,BNA1143,BNA1143,DE_bus_el,0.52,12.1,seq,,,True,,,,,,,,
Source,BNA1152,BNA1152,DE_bus_el,0.52,14,seq,,,True,,,,,,,,
Source,BNA1153,BNA1153,DE_bus_el,0.52,16,seq,,,True,,,,,,,,
Source,BNA1157,BNA1157,DE_bus_el,0.52,10,seq,,,True,,,,,,,,
Source,BNA1160,BNA1160,DE_bus_el,0.52,19.8,seq,,,True,,,,,,,,
Source,BNA1169,BNA1169,DE_bus_el,0.52,16.7,seq,,,True,,,,,,,,
Source,BNA1175,BNA1175,DE_bus_el,0.52,14.2,seq,,,True,,,,,,,,
Source,BNA1181,BNA1181,DE_bus_el,0.52,16,seq,,,True,,,,,,,,
Source,BNA1189,BNA1189,DE_bus_el,0.52,10.1,seq,,,True,,,,,,,,
Source,BNA1191,BNA1191,DE_bus_el,0.52,10.1,seq,,,True,,,,,,,,
Source,BNA1192,BNA1192,DE_bus_el,0.52,19.2,seq,,,True,,,,,,,,
Source,BNA1209,BNA1209,DE_bus_el,0.52,11.3,seq,,,True,,,,,,,,
Source,BNA1210,BNA1210,DE_bus_el,0.52,12,seq,,,True,,,,,,,,
Source,BNA1213,BNA1213,DE_bus_el,0.52,22.3,seq,,,True,,,,,,,,
Source,BNA1214,BNA1214,DE_bus_el,0.52,16.4,seq,,,True,,,,,,,,
Source,BNA1216,BNA1216,DE_bus_el,0.52,16.4,seq,,,True,,,,,,,,
Source,BNA1217,BNA1217,DE_bus_el,0.52,16.2,seq,,,True,,,,,,,,
Source,BNA1219,BNA1219,DE_bus_el,0.52,14.8,seq,,,True,,,,,,,,
Source,BNA1220,BNA1220,DE_bus_el,0.52,27,seq,,,True,,,,,,,,
Source,BNA1221,BNA1221,DE_bus_el,0.52,11.9,seq,,,True,,,,,,,,
Source,BNA1228,BNA1228,DE_bus_el,0.52,12.6,seq,,,True,,,,,,,,
Source,BNA1230,BNA1230,DE_bus_el,0.52,12.6,seq,,,True,,,,,,,,
Source,BNA1234,BNA1234,DE_bus_el,0.52,12.1,seq,,,True,,,,,,,,
Source,BNA1235,BNA1235,DE_bus_el,0.52,10.9,seq,,,True,,,,,,,,
Source,BNA1239,BNA1239,DE_bus_el,0.52,18.9,seq,,,True,,,,,,,,
Source,BNA1245,BNA1245,DE_bus_el,0.52,12,seq,,,True,,,,,,,,
Source,BNA1246,BNA1246,DE_bus_el,0.52,12.2,seq,,,True,,,,,,,,
Source,BNA1247,BNA1247,DE_bus_el,0.52,12.4,seq,,,True,,,,,,,,
Source,BNA1250,BNA1250,DE_bus_el,0.52,10.5,seq,,,True,,,,,,,,
Source,BNA1251,BNA1251,DE_bus_el,0.52,16.6,seq,,,True,,,,,,,,
Source,BNA1263,BNA1263,DE_bus_el,0.52,11.2,seq,,,True,,,,,,,,
Source,BNA1265,BNA1265,DE_bus_el,0.52,12.3,seq,,,True,,,,,,,,
Source,BNA1267,BNA1267,DE_bus_el,0.52,18,seq,,,True,,,,,,,,
Source,BNA1269,BNA1269,DE_bus_el,0.52,18.8,seq,,,True,,,,,,,,
Source,BNA1273,BNA1273,DE_bus_el,0.52,12.8,seq,,,True,,,,,,,,
Source,BNA1274,BNA1274,DE_bus_el,0.52,12.6,seq,,,True,,,,,,,,
Source,BNA1287,BNA1287,DE_bus_el,0.52,13.6,seq,,,True,,,,,,,,
Source,BNA1466,BNA1466,DE_bus_el,0.52,18.5,seq,,,True,,,,,,,,
### DE pumped_storage,,,,,,,,,,,,,,,,,
Storage,BNA0046,BNA0046,DE_bus_el,,360,,,0,,,,,,,,,
Storage,BNA0046,DE_bus_el,BNA0046,,360,,,0,,3600,0,0.9,0.9,0.5,0,1,
Storage,BNA0228,BNA0228,DE_bus_el,,143,,,0,,,,,,,,,
Storage,BNA0228,DE_bus_el,BNA0228,,143,,,0,,1430,0,0.9,0.9,0.5,0,1,
Storage,BNA0229,BNA0229,DE_bus_el,,480,,,0,,,,,,,,,
Storage,BNA0229,DE_bus_el,BNA0229,,480,,,0,,4800,0,0.9,0.9,0.5,0,1,
Storage,BNA0268,BNA0268,DE_bus_el,,138,,,0,,,,,,,,,
Storage,BNA0268,DE_bus_el,BNA0268,,138,,,0,,1380,0,0.9,0.9,0.5,0,1,
Storage,BNA0279,BNA0279,DE_bus_el,,43,,,0,,,,,,,,,
Storage,BNA0279,DE_bus_el,BNA0279,,43,,,0,,430,0,0.9,0.9,0.5,0,1,
Storage,BNA0327,BNA0327,DE_bus_el,,119.1,,,0,,,,,,,,,
Storage,BNA0327,DE_bus_el,BNA0327,,119.1,,,0,,1191,0,0.9,0.9,0.5,0,1,
Storage,BNA0337,BNA0337,DE_bus_el,,164,,,0,,,,,,,,,
Storage,BNA0337,DE_bus_el,BNA0337,,164,,,0,,1640,0,0.9,0.9,0.5,0,1,
Storage,BNA0350,BNA0350,DE_bus_el,,1052,,,0,,,,,,,,,
Storage,BNA0350,DE_bus_el,BNA0350,,1052,,,0,,10520,0,0.9,0.9,0.5,0,1,
Storage,BNA0422,BNA0422,DE_bus_el,,160,,,0,,,,,,,,,
Storage,BNA0422,DE_bus_el,BNA0422,,160,,,0,,1600,0,0.9,0.9,0.5,0,1,
Storage,BNA0426,BNA0426,DE_bus_el,,100,,,0,,,,,,,,,
Storage,BNA0426,DE_bus_el,BNA0426,,100,,,0,,1000,0,0.9,0.9,0.5,0,1,
Storage,BNA0443,BNA0443,DE_bus_el,,153,,,0,,,,,,,,,
Storage,BNA0443,DE_bus_el,BNA0443,,153,,,0,,1530,0,0.9,0.9,0.5,0,1,
Storage,BNA0465,BNA0465,DE_bus_el,,59.8,,,0,,,,,,,,,
Storage,BNA0465,DE_bus_el,BNA0465,,59.8,,,0,,598,0,0.9,0.9,0.5,0,1,
Storage,BNA0467,BNA0467,DE_bus_el,,317.8,,,0,,,,,,,,,
Storage,BNA0467,DE_bus_el,BNA0467,,317.8,,,0,,3178,0,0.9,0.9,0.5,0,1,
Storage,BNA0558,BNA0558,DE_bus_el,,220,,,0,,,,,,,,,
Storage,BNA0558,DE_bus_el,BNA0558,,220,,,0,,2200,0,0.9,0.9,0.5,0,1,
Storage,BNA0567a,BNA0567a,DE_bus_el,,144.5,,,0,,,,,,,,,
Storage,BNA0567a,DE_bus_el,BNA0567a,,144.5,,,0,,1445,0,0.9,0.9,0.5,0,1,
Storage,BNA0567b,BNA0567b,DE_bus_el,,144.5,,,0,,,,,,,,,
Storage,BNA0567b,DE_bus_el,BNA0567b,,144.5,,,0,,1445,0,0.9,0.9,0.5,0,1,
Storage,BNA0652,BNA0652,DE_bus_el,,1045.2,,,0,,,,,,,,,
Storage,BNA0652,DE_bus_el,BNA0652,,1045.2,,,0,,10452,0,0.9,0.9,0.5,0,1,
Storage,BNA0669,BNA0669,DE_bus_el,,90,,,0,,,,,,,,,
Storage,BNA0669,DE_bus_el,BNA0669,,90,,,0,,900,0,0.9,0.9,0.5,0,1,
Storage,BNA0721,BNA0721,DE_bus_el,,39.8,,,0,,,,,,,,,
Storage,BNA0721,DE_bus_el,BNA0721,,39.8,,,0,,398,0,0.9,0.9,0.5,0,1,
Storage,BNA0777,BNA0777,DE_bus_el,,247,,,0,,,,,,,,,
Storage,BNA0777,DE_bus_el,BNA0777,,247,,,0,,2470,0,0.9,0.9,0.5,0,1,
Storage,BNA0778,BNA0778,DE_bus_el,,525,,,0,,,,,,,,,
Storage,BNA0778,DE_bus_el,BNA0778,,525,,,0,,5250,0,0.9,0.9,0.5,0,1,
Storage,BNA0882,BNA0882,DE_bus_el,,79.8,,,0,,,,,,,,,
Storage,BNA0882,DE_bus_el,BNA0882,,79.8,,,0,,798,0,0.9,0.9,0.5,0,1,
Storage,BNA0946a,BNA0946a,DE_bus_el,,28,,,0,,,,,,,,,
Storage,BNA0946a,DE_bus_el,BNA0946a,,28,,,0,,280,0,0.9,0.9,0.5,0,1,
Storage,BNA0953,BNA0953,DE_bus_el,,99,,,0,,,,,,,,,
Storage,BNA0953,DE_bus_el,BNA0953,,99,,,0,,990,0,0.9,0.9,0.5,0,1,
Storage,BNA0954,BNA0954,DE_bus_el,,238,,,0,,,,,,,,,
Storage,BNA0954,DE_bus_el,BNA0954,,238,,,0,,2380,0,0.9,0.9,0.5,0,1,
Storage,BNA0972,BNA0972,DE_bus_el,,48,,,0,,,,,,,,,
Storage,BNA0972,DE_bus_el,BNA0972,,48,,,0,,480,0,0.9,0.9,0.5,0,1,
Storage,BNA0973,BNA0973,DE_bus_el,,44,,,0,,,,,,,,,
Storage,BNA0973,DE_bus_el,BNA0973,,44,,,0,,440,0,0.9,0.9,0.5,0,1,
Storage,BNA0974,BNA0974,DE_bus_el,,198,,,0,,,,,,,,,
Storage,BNA0974,DE_bus_el,BNA0974,,198,,,0,,1980,0,0.9,0.9,0.5,0,1,
Storage,BNA0975,BNA0975,DE_bus_el,,295,,,0,,,,,,,,,
Storage,BNA0975,DE_bus_el,BNA0975,,295,,,0,,2950,0,0.9,0.9,0.5,0,1,
Storage,BNA0978,BNA0978,DE_bus_el,,100,,,0,,,,,,,,,
Storage,BNA0978,DE_bus_el,BNA0978,,100,,,0,,1000,0,0.9,0.9,0.5,0,1,
Storage,BNA0979,BNA0979,DE_bus_el,,100,,,0,,,,,,,,,
Storage,BNA0979,DE_bus_el,BNA0979,,100,,,0,,1000,0,0.9,0.9,0.5,0,1,
Storage,BNA0980,BNA0980,DE_bus_el,,100,,,0,,,,,,,,,
Storage,BNA0980,DE_bus_el,BNA0980,,100,,,0,,1000,0,0.9,0.9,0.5,0,1,
Storage,BNA0981,BNA0981,DE_bus_el,,100,,,0,,,,,,,,,
Storage,BNA0981,DE_bus_el,BNA0981,,100,,,0,,1000,0,0.9,0.9,0.5,0,1,
Storage,BNA0982,BNA0982,DE_bus_el,,100,,,0,,,,,,,,,
Storage,BNA0982,DE_bus_el,BNA0982,,100,,,0,,1000,0,0.9,0.9,0.5,0,1,
Storage,BNA0983,BNA0983,DE_bus_el,,100,,,0,,,,,,,,,
Storage,BNA0983,DE_bus_el,BNA0983,,100,,,0,,1000,0,0.9,0.9,0.5,0,1,
Storage,BNA0984,BNA0984,DE_bus_el,,100,,,0,,,,,,,,,
