class,Sink,Source,Source,LinearTransformer,LinearTransformer
label,demand1,solar1,wind1,chp1,chp1
source,bus_el1,solar1,wind1,chp1,chp1
target,demand1,bus_el1,bus_el1,bus_el1,bus_th1
attribute,actual_value,actual_value,actual_value,max,max
,0.7171181064,0.000949267,0.0861754251,0.97,0.99
,0.7826378721,0.0565341209,0.0904025363,0.97,0.99
,0.7684236213,0.2040923953,0.0576424248,0.97,0.99
,0.6791727672,0.4169391414,0.0495724853,0.97,0.99
,0.6091996096,0.6114333931,0.0511096167,0.97,0.99
,0.5617374329,0.7462293007,0.0698434047,0.97,0.99
,0.516715471,0.8114122983,0.096743203,0.97,0.99
,0.4929233773,0.8115177724,0.132289365,0.97,0.99
,0.4778550512,0.7488661534,0.1681237391,0.97,0.99
,0.4967667155,0.6303132581,0.2042463253,0.97,0.99
,0.5342240117,0.4449952537,0.2430588913,0.97,0.99
,0.5930331869,0.2548254404,0.2811028917,0.97,0.99
,0.6434846266,0.1169707837,0.3012777404,0.97,0.99
,0.6903367496,0.0279506381,0.2759150735,0.97,0.99
,0.7159590044,0.0004218964,0.2628494572,0.97,0.99
,0.6711810639,0,0.2924392353,0.97,0.99
,0.634272816,0,0.3094437506,0.97,0.99
,0.5653367496,0,0.3331732155,0.97,0.99
,0.5062225476,0,0.3427802863,0.97,0.99
,0.4726085896,0,0.3535402056,0.97,0.99
,0.4554050756,0,0.3388413873,0.97,0.99
,0.4510126891,0,0.3286578922,0.97,0.99
,0.4613836018,0,0.3205879527,0.97,0.99
,0.5264763299,0,0.3020463061,0.97,0.99
,0.6301854563,0.0004218964,0.2961859929,0.97,0.99
,0.7241947291,0.0242590444,0.2843692958,0.97,0.99
,0.7535383114,0.111380656,0.260928043,0.97,0.99
,0.7096144461,0.2461765637,0.2689019118,0.97,0.99
,0.6599560761,0.4124037549,0.2741858007,0.97,0.99
,0.5891288433,0.5520514714,0.2998366798,0.97,0.99
,0.522510981,0.645079633,0.3362474781,0.97,0.99
,0.497681796,0.6549941989,0.3594005188,0.97,0.99
,0.5393484627,0.5478325071,0.3697761553,0.97,0.99
,0.6063323572,0.3769644552,0.3785185897,0.97,0.99
,0.6597120547,0.2193861407,0.3687193775,0.97,0.99
,0.6931429966,0.1335302183,0.3547891248,0.97,0.99
,0.7032698878,0.0709840734,0.3579594582,0.97,0.99
,0.7115666179,0.0225714587,0.3453741954,0.97,0.99
,0.7078452904,0.0004218964,0.3316360842,0.97,0.99
,0.6589799902,0,0.3400903065,0.97,0.99
,0.6282332845,0,0.3306753771,0.97,0.99
,0.5713762811,0,0.3124219425,0.97,0.99
,0.509760859,0,0.30800269,0.97,0.99
,0.4725475842,0,0.3021423768,0.97,0.99
,0.4606515373,0,0.2728408108,0.97,0.99
,0.4637628111,0,0.2449803055,0.97,0.99
,0.4799902391,0,0.2293207801,0.97,0.99
,0.5411176184,0,0.2235565376,0.97,0.99
,0.6605661298,0.0003164223,0.1991545778,0.97,0.99
,0.7524402147,0.0172977534,0.1899317898,0.97,0.99
,0.7878233285,0.0703512288,0.1831107695,0.97,0.99
,0.7714128843,0.1375382344,0.161879143,0.97,0.99
,0.7679965837,0.2081004113,0.1507349409,0.97,0.99
,0.7664104441,0.2611538867,0.1440099914,0.97,0.99
,0.7279160566,0.3109376648,0.1389182438,0.97,0.99
,0.7007076623,0.3315051155,0.1354596983,0.97,0.99
,0.6473279649,0.3684210526,0.1266211932,0.97,0.99
,0.6176183504,0.3931019935,0.1387261024,0.97,0.99
,0.6296974134,0.3347748128,0.1288308195,0.97,0.99
,0.6848462665,0.234574412,0.1195119608,0.97,0.99
,0.743045388,0.1159160426,0.1051013546,0.97,0.99
,0.7830649097,0.0223605105,0.0900182534,0.97,0.99
,0.7839189849,0.0004218964,0.1005860313,0.97,0.99
,0.7447535383,0,0.0936689403,0.97,0.99
,0.7236456808,0,0.0832933039,0.97,0.99
,0.6395192777,0,0.0671534249,0.97,0.99
,0.5773548072,0,0.0636948794,0.97,0.99
,0.5489263055,0,0.0511096167,0.97,0.99
,0.5333089312,0,0.0426553944,0.97,0.99
,0.5407515861,0,0.0466903641,0.97,0.99
,0.551488531,0,0.0633105966,0.97,0.99
,0.589067838,0,0.0963589202,0.97,0.99
,0.6782576867,0.0007383187,0.1426650014,0.97,0.99
,0.7377989263,0.0206729248,0.1915649918,0.97,0.99
,0.7559785261,0.0645501529,0.2079930829,0.97,0.99
,0.7468887262,0.1146503533,0.2063598809,0.97,0.99
,0.7577476818,0.1510389199,0.2119319819,0.97,0.99
,0.7545143973,0.1986077418,0.2074166587,0.97,0.99
,0.6986334797,0.2687480224,0.205014891,0.97,0.99
,0.6661786237,0.3282354182,0.1946392545,0.97,0.99
,0.6564787701,0.3228562388,0.1615909309,0.97,0.99
,0.6593460224,0.2897373695,0.1564991834,0.97,0.99
,0.6786847243,0.222655838,0.1575559612,0.97,0.99
,0.7019277696,0.1496677566,0.1502545874,0.97,0.99
,0.7338945827,0.0710895475,0.1453549813,0.97,0.99
,0.7672035139,0.0160320641,0.1157652032,0.97,0.99
,0.7814787701,0.0004218964,0.0981842636,0.97,0.99
,0.7506710591,0,0.0787779806,0.97,0.99
,0.7194363104,0,0.0774329907,0.97,0.99
,0.6267691557,0,0.0709001825,0.97,0.99
,0.5597852611,0,0.0821404554,0.97,0.99
,0.515068326,0,0.0943414353,0.97,0.99
,0.4827964861,0,0.1085599001,0.97,0.99
,0.4816373841,0,0.10990489,0.97,0.99
,0.4952415813,0,0.1314247286,0.97,0.99
,0.5434968277,0,0.1777308099,0.97,0.99
,0.6456808199,0.0003164223,0.2051109617,0.97,0.99
,0.7308443143,0.0130787892,0.197425305,0.97,0.99
,0.7440214739,0.0734099779,0.2147180325,0.97,0.99
,0.7005246462,0.1651724502,0.2505524066,0.97,0.99
,0.6860663738,0.2343634638,0.2328753963,0.97,0.99
,0.6650805271,0.3139964139,0.2479584975,0.97,0.99
,0.6159102001,0.3923636747,0.2427706792,0.97,0.99
,0.5550268424,0.4602889991,0.2111634163,0.97,0.99
,0.5129941435,0.5020567451,0.1599577289,0.97,0.99
,0.519033675,0.4634532222,0.132289365,0.97,0.99
,0.5288555393,0.4429912456,0.124699779,0.97,0.99
,0.6033430942,0.3200084379,0.1195119608,0.97,0.99
,0.7013787213,0.1511443941,0.1091363243,0.97,0.99
,0.7270009761,0.0306929649,0.1051974253,0.97,0.99
,0.7115056125,0.000949267,0.1170141224,0.97,0.99
,0.6648365056,0,0.1587088097,0.97,0.99
,0.6081015129,0,0.1839754059,0.97,0.99
,0.5161054173,0,0.2111634163,0.97,0.99
,0.4527818448,0,0.2417139014,0.97,0.99
,0.4042215715,0,0.2602555481,0.97,0.99
,0.3759150805,0,0.2943606494,0.97,0.99
,0.3632259639,0,0.3270246902,0.97,0.99
,0.3670693021,0,0.3354789125,0.97,0.99
,0.3672523182,0,0.3878374484,0.97,0.99
,0.3796974134,0.0010547411,0.426457873,0.97,0.99
,0.4060517326,0.0351228773,0.4421173984,0.97,0.99
,0.4213030747,0.1231937559,0.4561437218,0.97,0.99
,0.401659346,0.2636852653,0.4673839946,0.97,0.99
,0.3856759395,0.3761206624,0.4878470554,0.97,0.99
,0.3655441679,0.4642970151,0.4715150351,0.97,0.99
,0.3396778917,0.5113384664,0.4473052166,0.97,0.99
,0.3301000488,0.5284252716,0.41790758,0.97,0.99
,0.3189360664,0.5052209683,0.3425881449,0.97,0.99
,0.3162518302,0.5220968252,0.2493034874,0.97,0.99
,0.357125427,0.4390887037,0.1953117494,0.97,0.99
,0.4288677404,0.3196920156,0.1610145067,0.97,0.99
,0.5257442655,0.17698555,0.1141320012,0.97,0.99
,0.6060883358,0.0470414513,0.0463060813,0.97,0.99
,0.6282942899,0.0016875857,0.0227687578,0.97,0.99
,0.6054172767,0,0.0271880104,0.97,0.99
,0.5742435334,0,0.05427995,0.97,0.99
,0.4766959492,0,0.1164376981,0.97,0.99
,0.4083699366,0,0.169468729,0.97,0.99
,0.3648121035,0,0.1971370929,0.97,0.99
,0.3386408004,0,0.2061677395,0.97,0.99
,0.3262567106,0,0.2144298203,0.97,0.99
,0.3222913616,0,0.2091459314,0.97,0.99
,0.3214372865,0,0.2040541839,0.97,0.99
,0.3122254758,0.000949267,0.2067441637,0.97,0.99
,0.3372986823,0.0303765426,0.1970410222,0.97,0.99
,0.3722547584,0.1090602257,0.1787875877,0.97,0.99
,0.3701805759,0.241535703,0.1584205976,0.97,0.99
,0.3530380673,0.3963716907,0.1499663753,0.97,0.99
,0.3300390434,0.5476215589,0.1611105774,0.97,0.99
,0.2880673499,0.6596350596,0.186569315,0.97,0.99
,0.2600658858,0.7120556903,0.1857046786,0.97,0.99
,0.2323694485,0.7019301761,0.1685080219,0.97,0.99
,0.2281600781,0.6397004535,0.1543856278,0.97,0.99
,0.2423743289,0.5320113912,0.1608223653,0.97,0.99
,0.3198511469,0.3701086383,0.1459314055,0.97,0.99
,0.4262445095,0.1852125303,0.1383418196,0.97,0.99
,0.4998169839,0.0506275709,0.148717456,0.97,0.99
,0.5208028306,0.0015821116,0.1912767797,0.97,0.99
,0.4898731088,0,0.2653472956,0.97,0.99
,0.4713884822,0,0.3314439427,0.97,0.99
,0.4095900439,0,0.3627629936,0.97,0.99
,0.3660932162,0,0.3665097512,0.97,0.99
,0.3388848219,0,0.377750024,0.97,0.99
,0.3278428502,0,0.3858199635,0.97,0.99
,0.3402879453,0,0.3624747814,0.97,0.99
,0.3630429478,0,0.365260832,0.97,0.99
,0.4433260127,0,0.3410510135,0.97,0.99
,0.5462420693,0.0028478009,0.3101162456,0.97,0.99
,0.6057833089,0.0854340259,0.2571812854,0.97,0.99
,0.5894338702,0.2869950427,0.1859928908,0.97,0.99
,0.5300146413,0.5329606582,0.134595062,0.97,0.99
,0.4770009761,0.7509756355,0.1302718801,0.97,0.99
,0.4557101025,0.890623352,0.1193198194,0.97,0.99
,0.4385675939,0.9599198397,0.0912671726,0.97,0.99
,0.4272205954,0.9604472102,0.1024113748,0.97,0.99
,0.4410078087,0.8746967619,0.1041406475,0.97,0.99
,0.4760858956,0.7347326231,0.0954942838,0.97,0.99
,0.5267813568,0.5490981964,0.1212412335,0.97,0.99
,0.5819912152,0.3493302394,0.1366125468,0.97,0.99
,0.6606881406,0.1678093028,0.1277740417,0.97,0.99
,0.7265739385,0.0426115389,0.1211451628,0.97,0.99
,0.7576866764,0.0012656893,0.0905946777,0.97,0.99
,0.7249267936,0,0.0762801422,0.97,0.99
,0.6698389458,0,0.0470746469,0.97,0.99
,0.5820522206,0,0.0205591315,0.97,0.99
,0.524829185,0,0.0190220002,0.97,0.99
,0.4892020498,0,0.0236333942,0.97,0.99
,0.4777940459,0,0.0296858488,0.97,0.99
,0.4810273304,0,0.0373715054,0.97,0.99
,0.50579551,0,0.0468825055,0.97,0.99
,0.5752806247,0,0.059563839,0.97,0.99
,0.6785017082,0.0041134901,0.0853107887,0.97,0.99
,0.7405441679,0.0645501529,0.1167259103,0.97,0.99
,0.72681796,0.1914355026,0.1066384859,0.97,0.99
,0.6670326989,0.354920367,0.0807954655,0.97,0.99
,0.6062103465,0.516928594,0.0913632433,0.97,0.99
,0.5367252318,0.6414935133,0.1656259007,0.97,0.99
,0.4990849195,0.6881130682,0.2645787299,0.97,0.99
,0.4791971694,0.6946524628,0.3550773369,0.97,0.99
,0.4778550512,0.6522518722,0.4099337112,0.97,0.99
,0.4923133236,0.5421369054,0.4207897012,0.97,0.99
,0.5217179112,0.3999578104,0.4071476607,0.97,0.99
,0.5810151293,0.2398481173,0.3842828322,0.97,0.99
,0.6376891166,0.1071616918,0.3513305793,0.97,0.99
,0.6872254758,0.0275287417,0.2875396292,0.97,0.99
,0.7092484139,0.0013711634,0.2567009319,0.97,0.99
,0.6648365056,0,0.2210586992,0.97,0.99
,0.6102367008,0,0.188875012,0.97,0.99
,0.516227428,0,0.1955999616,0.97,0.99
,0.4525378233,0,0.2032856182,0.97,0.99
,0.4305758907,0,0.2077048708,0.97,0.99
,0.4163006345,0,0.2161590931,0.97,0.99
,0.42715959,0,0.1923335575,0.97,0.99
,0.4530868716,0,0.1597655875,0.97,0.99
,0.5267203514,0,0.1271976174,0.97,0.99
,0.672523182,0.0031642232,0.0979921222,0.97,0.99
,0.7487188873,0.0605421369,0.0825247382,0.97,0.99
,0.7435944363,0.1891150722,0.0541838793,0.97,0.99
,0.6649585163,0.3678936821,0.0563935056,0.97,0.99
,0.6004758419,0.5600675034,0.0624459602,0.97,0.99
,0.5589311859,0.7136378019,0.0895378999,0.97,0.99
,0.51159102,0.7965404493,0.1348832741,0.97,0.99
,0.4969497316,0.7950638118,0.168796234,0.97,0.99
,0.4851146901,0.715747284,0.2021327697,0.97,0.99
,0.4962176672,0.6135428752,0.2216351235,0.97,0.99
,0.5244631528,0.4814892944,0.1979056586,0.97,0.99
,0.5973645681,0.3265478325,0.1882985878,0.97,0.99
,0.6566007809,0.1736103787,0.1612066481,0.97,0.99
,0.707113226,0.0524206307,0.1328657892,0.97,0.99
,0.7221205466,0.0017930598,0.1484292439,0.97,0.99
,0.6723401659,0,0.203669901,0.97,0.99
,0.5847364568,0,0.2400806994,0.97,0.99
,0.4807833089,0,0.2957056394,0.97,0.99
,0.4148365056,0,0.3712172159,0.97,0.99
,0.3767691557,0,0.4346238832,0.97,0.99
,0.3554782821,0,0.4794889038,0.97,0.99
,0.3493777452,0,0.5408780863,0.97,0.99
,0.3646900927,0,0.5778653089,0.97,0.99
,0.4266105417,0,0.6032279758,0.97,0.99
,0.5190946803,0.0056956017,0.6323374003,0.97,0.99
,0.5594192289,0.0829026474,0.626188875,0.97,0.99
,0.5237920937,0.2409028583,0.6523201076,0.97,0.99
,0.4627867252,0.4359244805,0.7214910174,0.97,0.99
,0.4261224988,0.6313679992,0.7677970987,0.97,0.99
,0.3995851635,0.7855711423,0.8085310789,0.97,0.99
,0.3659102001,0.8769117182,0.8326448266,0.97,0.99
,0.3629819424,0.8754350807,0.8033432606,0.97,0.99
,0.3646900927,0.8083535492,0.8550293016,0.97,0.99
,0.3820156174,0.6621664381,0.8667499279,0.97,0.99
,0.3892752562,0.5066976057,0.8653088673,0.97,0.99
,0.4427769644,0.3408923109,0.8542607359,0.97,0.99
,0.5052464617,0.1745596456,0.7906619272,0.97,0.99
,0.5611883846,0.0468305031,0.7003554616,0.97,0.99
,0.5905929722,0.0027423268,0.5558651167,0.97,0.99
,0.5833943387,0,0.4927466615,0.97,0.99
,0.5223279649,0,0.5076376213,0.97,0.99
,0.4516837482,0,0.5406859449,0.97,0.99
,0.4171547096,0,0.5160918436,0.97,0.99
,0.3845778429,0,0.5028340859,0.97,0.99
,0.3759150805,0,0.4950523585,0.97,0.99
,0.3722547584,0,0.4595061966,0.97,0.99
,0.3922645193,0,0.4321260448,0.97,0.99
,0.4524158126,0,0.4074358728,0.97,0.99
,0.5571010249,0.0031642232,0.3805360746,0.97,0.99
,0.627318204,0.046725029,0.3879335191,0.97,0.99
,0.6379941435,0.1449214218,0.4211739841,0.97,0.99
,0.6070034163,0.2347853602,0.437313863,0.97,0.99
,0.6009028795,0.2963822382,0.4201172063,0.97,0.99
,0.6007198633,0.3214850754,0.4244403881,0.97,0.99
,0.5806490971,0.344900327,0.3874531655,0.97,0.99
,0.5581991215,0.3326653307,0.3585358824,0.97,0.99
,0.5691800878,0.2877333615,0.3250072053,0.97,0.99
,0.5827232796,0.2397426432,0.2892689019,0.97,0.99
,0.5993167399,0.1995570088,0.2818714574,0.97,0.99
,0.6383601757,0.1440776289,0.2721683159,0.97,0.99
,0.6476329917,0.0836409661,0.281679316,0.97,0.99
,0.6442166911,0.0310093872,0.270150831,0.97,0.99
,0.6489141044,0.002953275,0.2380632145,0.97,0.99
,0.6279892631,0,0.1993467192,0.97,0.99
,0.596693509,0,0.1817657796,0.97,0.99
,0.5161054173,0,0.1808050725,0.97,0.99
,0.448511469,0,0.2005956384,0.97,0.99
,0.4149585163,0,0.1841675473,0.97,0.99
,0.390556369,0,0.179652224,0.97,0.99
,0.3850658858,0,0.1754251129,0.97,0.99
,0.3936066374,0,0.1561149006,0.97,0.99
,0.4116032211,0,0.1366125468,0.97,0.99
,0.4333211323,0.0034806455,0.1155730618,0.97,0.99
,0.4780380673,0.0430334353,0.1053895667,0.97,0.99
,0.5068326013,0.1322645291,0.1086559708,0.97,0.99
,0.4915812592,0.2439616074,0.1364204054,0.97,0.99
,0.463579795,0.3415251556,0.1356518398,0.97,0.99
,0.4450951684,0.4159898745,0.1301758094,0.97,0.99
,0.4108101513,0.4718911507,0.1281583245,0.97,0.99
,0.3743289409,0.4922476532,0.1285426074,0.97,0.99
,0.3593216203,0.469148824,0.1358439812,0.97,0.99
,0.3733528551,0.4067081531,0.1435296378,0.97,0.99
,0.4010492923,0.3254930914,0.1350754155,0.97,0.99
,0.4568081991,0.2287733361,0.1310404458,0.97,0.99
,0.5096388482,0.1237211265,0.1287347488,0.97,0.99
,0.5503904344,0.0399746862,0.1300797387,0.97,0.99
,0.5528916545,0.0034806455,0.1235469305,0.97,0.99
,0.5300146413,0,0.1376693246,0.97,0.99
,0.4985968765,0,0.1445864156,0.97,0.99
,0.4399707174,0,0.1379575367,0.97,0.99
,0.3815275744,0,0.1344029205,0.97,0.99
,0.3473035627,0,0.1320011528,0.97,0.99
,0.3262567106,0,0.1490056682,0.97,0.99
,0.3183870181,0,0.1546738399,0.97,0.99
,0.3178989751,0,0.1488135268,0.97,0.99
,0.3202781845,0,0.1592852339,0.97,0.99
,0.3138726208,0.0080160321,0.1576520319,0.97,0.99
,0.325829673,0.0807931653,0.1302718801,0.97,0.99
,0.3476085896,0.2281404915,0.0784897685,0.97,0.99
,0.3377257199,0.4168336673,0.0485157076,0.97,0.99
,0.3219863348,0.5993038709,0.0627341724,0.97,0.99
,0.3062469497,0.7317793482,0.0834854453,0.97,0.99
,0.2821498292,0.818057167,0.0964549909,0.97,0.99
,0.2479258175,0.8424216855,0.1132673648,0.97,0.99
,0.239080039,0.7917941145,0.1126909405,0.97,0.99
,0.2539043436,0.6852652674,0.1054856374,0.97,0.99
,0.2922767204,0.5157683789,0.0984724757,0.97,0.99
,0.3764031235,0.3278135218,0.0943414353,0.97,0.99
,0.4795021962,0.1612699082,0.0860793544,0.97,0.99
,0.5471571498,0.0466195549,0.0685944855,0.97,0.99
,0.5824182528,0.0027423268,0.0659045057,0.97,0.99
,0.5775988287,0,0.0703237583,0.97,0.99
,0.5552098585,0,0.0629263138,0.97,0.99
,0.4914592484,0,0.0538956672,0.97,0.99
,0.4360663738,0,0.0582188491,0.97,0.99
,0.4042215715,0,0.070419829,0.97,0.99
,0.3912884334,0,0.0659045057,0.97,0.99
,0.4015983407,0,0.064175233,0.97,0.99
,0.4253904344,0,0.0645595158,0.97,0.99
,0.5040263543,0,0.0724373139,0.97,0.99
,0.6508052709,0.0021094821,0.0765683543,0.97,0.99
,0.7517691557,0.0266849488,0.0847343645,0.97,0.99
,0.7877623231,0.0834300179,0.0822365261,0.97,0.99
,0.7550024402,0.1750870161,0.0788740513,0.97,0.99
,0.7221205466,0.2785571142,0.0670573542,0.97,0.99
,0.7012567106,0.3868790212,0.0648477279,0.97,0.99
,0.6458028306,0.494040713,0.0771447786,0.97,0.99
,0.5954734017,0.5769433604,0.08819291,0.97,0.99
,0.5535017082,0.5820061175,0.0962628495,0.97,0.99
,0.550329429,0.5116548887,0.111538092,0.97,0.99
,0.5754026354,0.4096614281,0.1171101931,0.97,0.99
,0.6300634456,0.2814049151,0.1125948698,0.97,0.99
,0.6891776476,0.1482965932,0.1070227688,0.97,0.99
,0.7429843826,0.0460921844,0.0911711019,0.97,0.99
,0.7500610054,0.0033751714,0.0809876069,0.97,0.99
,0.710590532,0,0.096070708,0.97,0.99
,0.6262201074,0,0.1181669709,0.97,0.99
,0.5191556857,0,0.1578441733,0.97,0.99
,0.464067838,0,0.2176962244,0.97,0.99
,0.4286237189,0,0.2919588817,0.97,0.99
,0.4011102977,0,0.3504659429,0.97,0.99
,0.4026964373,0,0.3969641656,0.97,0.99
,0.4131283553,0,0.4154097416,0.97,0.99
,0.4640068326,0,0.4376981458,0.97,0.99
,0.5481942411,0.007910558,0.448842348,0.97,0.99
,0.6123718887,0.0741482966,0.4523008935,0.97,0.99
,0.5985846755,0.1874274866,0.4594101259,0.97,0.99
,0.5423377257,0.325071195,0.4714189644,0.97,0.99
,0.5157393851,0.4772703301,0.4571044289,0.97,0.99
,0.5082357247,0.5721970256,0.4369295802,0.97,0.99
,0.4738286969,0.6178673136,0.4448073782,0.97,0.99
,0.4469253294,0.6486657526,0.4449034489,0.97,0.99
,0.4426549536,0.6341103259,0.4244403881,0.97,0.99
,0.4503416301,0.5657631052,0.4384667115,0.97,0.99
,0.4777940459,0.4714692543,0.427130368,0.97,0.99
,0.5315397755,0.3438455859,0.4061869536,0.97,0.99
,0.6023670083,0.1871110642,0.3740993371,0.97,0.99
,0.6641654466,0.0622297226,0.2590066289,0.97,0.99
,0.6930209858,0.0050627571,0.1909885676,0.97,0.99
,0.6755734505,0,0.179652224,0.97,0.99
,0.6376281113,0,0.164857335,0.97,0.99
,0.5559419229,0,0.1520799308,0.97,0.99
,0.4832235237,0,0.1577481026,0.97,0.99
,0.4571742313,0,0.1649534057,0.97,0.99
,0.4429599805,0,0.1494860217,0.97,0.99
,0.4479624207,0,0.13161687,0.97,0.99
,0.4828574915,0,0.1094245365,0.97,0.99
,0.5430087848,0,0.1019310212,0.97,0.99
,0.6503782333,0.0126568927,0.1030838697,0.97,0.99
,0.6998535871,0.1082164329,0.1075031223,0.97,0.99
,0.6691678868,0.2860457758,0.0979921222,0.97,0.99
,0.5736334797,0.5088070879,0.1127870112,0.97,0.99
,0.5030502684,0.7182786626,0.1733115573,0.97,0.99
,0.4432650073,0.8671026263,0.2559323662,0.97,0.99
,0.4053196681,0.9550680308,0.323470074,0.97,0.99
,0.3937896535,0.9832296171,0.3295225286,0.97,0.99
,0.381954612,0.9420947157,0.3374003266,0.97,0.99
,0.389397267,0.8430545301,0.3370160438,0.97,0.99
,0.4089799902,0.6663854024,0.3522912864,0.97,0.99
,0.4701073694,0.455226242,0.3610337208,0.97,0.99
,0.5642996584,0.2362619977,0.3521952157,0.97,0.99
,0.6314055637,0.0724607109,0.326736478,0.97,0.99
,0.6479990239,0.0055901276,0.3169372658,0.97,0.99
,0.6239629087,0,0.3083869728,0.97,0.99
,0.5887018058,0,0.2441156691,0.97,0.99
,0.5189116642,0,0.180324719,0.97,0.99
,0.4863958028,0,0.1175905466,0.97,0.99
,0.4757198633,0,0.072725526,0.97,0.99
,0.478648121,0,0.0479392833,0.97,0.99
,0.4951805759,0,0.028629071,0.97,0.99
,0.5258662762,0,0.02171198,0.97,0.99
,0.5912640312,0,0.0190220002,0.97,0.99
,0.6967423133,0.0135006856,0.0151791719,0.97,0.99
,0.7579917033,0.1068452695,0.0118166971,0.97,0.99
,0.7259638848,0.2799282776,0.0079738688,0.97,0.99
,0.6526354319,0.4766374855,0.0076856566,0.97,0.99
,0.6146900927,0.6646978167,0.0073013738,0.97,0.99
,0.5916300634,0.8072988081,0.0080699395,0.97,0.99
,0.541727672,0.8963189537,0.0128734749,0.97,0.99
,0.5200097609,0.9211053686,0.0207512729,0.97,0.99
,0.5008540752,0.8889357663,0.0298779902,0.97,0.99
,0.5051854563,0.7864149351,0.0374675761,0.97,0.99
,0.5261102977,0.6193439511,0.0566817177,0.97,0.99
,0.598340654,0.4206307352,0.0760880008,0.97,0.99
,0.6742313324,0.222655838,0.0813718897,0.97,0.99
,0.7288921425,0.071616918,0.0785858392,0.97,0.99
,0.7145558809,0.0059065499,0.1081756173,0.97,0.99
,0.6749023914,0,0.1456431934,0.97,0.99
,0.6049292338,0,0.1552502642,0.97,0.99
,0.5113469985,0,0.1517917187,0.97,0.99
,0.467545144,0,0.150062446,0.97,0.99
,0.4493655442,0,0.1258526275,0.97,0.99
,0.4308809175,0,0.1267172639,0.97,0.99
,0.4449731576,0,0.1091363243,0.97,0.99
,0.4753538311,0,0.1003938899,0.97,0.99
,0.5469131284,0,0.0800268998,0.97,0.99
,0.6577598829,0.0156101677,0.0695551926,0.97,0.99
,0.7086383602,0.1116970784,0.0553367278,0.97,0.99
,0.6937530503,0.279295433,0.0376597176,0.97,0.99
,0.6285993167,0.4635586963,0.0235373235,0.97,0.99
,0.5960834553,0.616285202,0.0245941013,0.97,0.99
,0.5918130796,0.6812572513,0.0396772024,0.97,0.99
,0.5761957052,0.6874802236,0.0706119704,0.97,0.99
,0.5516105417,0.659002215,0.1166298396,0.97,0.99
,0.5411786237,0.5682944837,0.1491978096,0.97,0.99
,0.5405075647,0.4549098196,0.1935824767,0.97,0.99
,0.5586261591,0.3326653307,0.2213469113,0.97,0.99
,0.6235968765,0.2198080371,0.2137573254,0.97,0.99
,0.6497071742,0.1111697078,0.1967528101,0.97,0.99
,0.6622132748,0.028794431,0.2092420021,0.97,0.99
,0.6673987311,0.0014766375,0.1851282544,0.97,0.99
,0.6475719863,0,0.1560188299,0.97,0.99
,0.6165202538,0,0.1179748295,0.97,0.99
,0.5366032211,0,0.1010663849,0.97,0.99
,0.4777940459,0,0.1042367182,0.97,0.99
,0.4382015617,0,0.1068306273,0.97,0.99
,0.4209370425,0,0.0863675665,0.97,0.99
,0.4140434358,0,0.0855029302,0.97,0.99
,0.41556857,0,0.0880007686,0.97,0.99
,0.4294167887,0,0.0751272937,0.97,0.99
,0.4523548072,0.0094926695,0.0661927178,0.97,0.99
,0.4971327477,0.0613859298,0.0633105966,0.97,0.99
,0.5098828697,0.1486130155,0.0712844654,0.97,0.99
,0.5108589556,0.2439616074,0.0884811221,0.97,0.99
,0.5010980966,0.3486973948,0.0909789605,0.97,0.99
,0.48840898,0.4263263369,0.0995292535,0.97,0.99
,0.4706564178,0.4805400274,0.1018349505,0.97,0.99
,0.4289897511,0.4862356292,0.1100970314,0.97,0.99
,0.4139214251,0.4692542981,0.1241233548,0.97,0.99
,0.4000122011,0.407551946,0.1531367086,0.97,0.99
,0.4106881406,0.3054530113,0.1824382746,0.97,0.99
,0.4457052221,0.2135850649,0.1960803151,0.97,0.99
,0.4893850659,0.1168653096,0.1902200019,0.97,0.99
,0.5094558321,0.043771754,0.1743683351,0.97,0.99
,0.5025012201,0.0062229723,0.163224133,0.97,0.99
,0.4887750122,0,0.1624555673,0.97,0.99
,0.4691312836,0,0.1635123451,0.97,0.99
,0.409102001,0,0.1568834662,0.97,0.99
,0.3701805759,0,0.151695648,0.97,0.99
,0.3438262567,0,0.1268133346,0.97,0.99
,0.3257686676,0,0.1154769911,0.97,0.99
,0.3315031723,0,0.0820443847,0.97,0.99
,0.353648121,0,0.0633105966,0.97,0.99
,0.3538311371,0,0.050341051,0.97,0.99
,0.3562713519,0.0048518089,0.0413104045,0.97,0.99
,0.380124451,0.0483071406,0.0367950812,0.97,0.99
,0.4055026842,0.1258306086,0.0376597176,0.97,0.99
,0.4275256223,0.2202299336,0.0338168892,0.97,0.99
,0.4327720839,0.3105157684,0.0277644346,0.97,0.99
,0.4272816008,0.3968990613,0.0235373235,0.97,0.99
,0.3720107369,0.4805400274,0.0305504852,0.97,0.99
,0.3239385066,0.5244172556,0.0384282832,0.97,0.99
,0.2948999512,0.5255774707,0.0453453742,0.97,0.99
,0.2927037579,0.476110115,0.0496685561,0.97,0.99
,0.3253416301,0.3861407025,0.0536074551,0.97,0.99
