id,period,weekday,daytime,h0,g0,g1,g2,g3,g4,g5,g6,l0,l1,l2
639,summer,7,15:30:00,0.121560,0.063160,0.022800,0.110080,0.100600,0.067520,0.066840,0.135000,0.097680,0.097680,0.106040
640,summer,7,15:45:00,0.116520,0.061680,0.022680,0.112480,0.100400,0.067480,0.067520,0.130000,0.097240,0.097240,0.105520
641,summer,7,16:00:00,0.112240,0.060440,0.022520,0.114400,0.100280,0.067880,0.067400,0.126000,0.096920,0.096920,0.104640
642,summer,7,16:15:00,0.108880,0.059680,0.022400,0.116160,0.100240,0.068480,0.066800,0.124000,0.096880,0.096880,0.104000
643,summer,7,16:30:00,0.106680,0.059680,0.022440,0.118280,0.100280,0.069040,0.066040,0.123000,0.097520,0.097520,0.104320
644,summer,7,16:45:00,0.105720,0.060720,0.022680,0.121280,0.100400,0.069280,0.065480,0.126000,0.099120,0.099120,0.106360
645,summer,7,17:00:00,0.106120,0.062960,0.023240,0.125480,0.100560,0.069080,0.065400,0.132000,0.102040,0.102040,0.110600
646,summer,7,17:15:00,0.107760,0.065960,0.023920,0.130360,0.100680,0.068720,0.065480,0.142000,0.106760,0.106760,0.116520
647,summer,7,17:30:00,0.110440,0.069160,0.024440,0.135080,0.100640,0.068640,0.065320,0.154000,0.113640,0.113640,0.123360
648,summer,7,17:45:00,0.114040,0.071960,0.024600,0.138920,0.100400,0.069280,0.064480,0.166000,0.123200,0.123200,0.130240
649,summer,7,18:00:00,0.118360,0.073880,0.024240,0.141320,0.099920,0.070880,0.062720,0.179000,0.135440,0.135440,0.136600
650,summer,7,18:15:00,0.123400,0.075160,0.023560,0.142560,0.099680,0.073040,0.060360,0.190000,0.148920,0.148920,0.142360
651,summer,7,18:30:00,0.129160,0.075960,0.022960,0.143240,0.100240,0.075120,0.057760,0.200000,0.161840,0.161840,0.147640
652,summer,7,18:45:00,0.135680,0.076600,0.022680,0.143800,0.102200,0.076480,0.055400,0.207000,0.172280,0.172280,0.152520
653,summer,7,19:00:00,0.142800,0.077360,0.023000,0.144640,0.105840,0.076800,0.053680,0.211000,0.178800,0.178800,0.156920
654,summer,7,19:15:00,0.149760,0.078200,0.023640,0.145520,0.110360,0.076520,0.052480,0.212000,0.181080,0.181080,0.160200
655,summer,7,19:30:00,0.155720,0.079200,0.024280,0.146040,0.114560,0.076480,0.051760,0.212000,0.179200,0.179200,0.161480
656,summer,7,19:45:00,0.159800,0.080360,0.024600,0.145760,0.117320,0.077400,0.051400,0.210000,0.173200,0.173200,0.159920
657,summer,7,20:00:00,0.161360,0.081640,0.024280,0.144400,0.117880,0.079680,0.051240,0.208000,0.163440,0.163440,0.155080
658,summer,7,20:15:00,0.160840,0.082840,0.023640,0.142040,0.116520,0.082680,0.051160,0.206000,0.151400,0.151400,0.148000
659,summer,7,20:30:00,0.158960,0.083760,0.023000,0.138840,0.113880,0.085240,0.050920,0.203000,0.138920,0.138920,0.140040
660,summer,7,20:45:00,0.156480,0.084080,0.022680,0.135000,0.110680,0.086400,0.050360,0.197000,0.127840,0.127840,0.132720
661,summer,7,21:00:00,0.153960,0.083680,0.022960,0.130600,0.107400,0.085360,0.049400,0.191000,0.119520,0.119520,0.127040
662,summer,7,21:15:00,0.151560,0.082680,0.023600,0.125320,0.104400,0.082760,0.048240,0.182000,0.113480,0.113480,0.122640
663,summer,7,21:30:00,0.149320,0.081200,0.024240,0.118760,0.101800,0.079480,0.047120,0.172000,0.108840,0.108840,0.118720
664,summer,7,21:45:00,0.147320,0.079440,0.024600,0.110520,0.099800,0.076480,0.046360,0.162000,0.104680,0.104680,0.114600
665,summer,7,22:00:00,0.145440,0.077520,0.024400,0.100480,0.098480,0.074440,0.046160,0.151000,0.100240,0.100240,0.109640
666,summer,7,22:15:00,0.143000,0.075480,0.023840,0.089400,0.097640,0.073160,0.046400,0.139000,0.095440,0.095440,0.103960
667,summer,7,22:30:00,0.139200,0.073320,0.023200,0.078400,0.096760,0.072200,0.046880,0.127000,0.090400,0.090400,0.097800
668,summer,7,22:45:00,0.133160,0.071000,0.022680,0.068480,0.095560,0.071080,0.047360,0.114000,0.085200,0.085200,0.091520
669,summer,7,23:00:00,0.124440,0.068600,0.022560,0.060480,0.093760,0.069560,0.047680,0.101000,0.080040,0.080040,0.085280
670,summer,7,23:15:00,0.113800,0.066360,0.022640,0.054400,0.091920,0.068000,0.047920,0.087000,0.075040,0.075040,0.079480
671,summer,7,23:30:00,0.102480,0.064560,0.022720,0.050000,0.090680,0.066840,0.048120,0.075000,0.070520,0.070520,0.074320
672,summer,7,23:45:00,0.091560,0.063520,0.022680,0.046960,0.090720,0.066600,0.048360,0.065000,0.066680,0.066680,0.070080
1345,winter,1,00:00:00,0.067600,0.065520,0.026360,0.077400,0.094680,0.062080,0.050040,0.062000,0.072400,0.066640,0.075200
1346,winter,1,00:15:00,0.060840,0.062560,0.026360,0.067400,0.094120,0.060800,0.047360,0.056000,0.069360,0.064800,0.071880
1347,winter,1,00:30:00,0.054880,0.059640,0.026400,0.058440,0.094160,0.059520,0.044920,0.050000,0.066880,0.063240,0.069120
1348,winter,1,00:45:00,0.049920,0.057000,0.026480,0.050880,0.094960,0.058480,0.043320,0.046000,0.064840,0.061920,0.066760
1349,winter,1,01:00:00,0.046240,0.054840,0.026480,0.044920,0.096600,0.057960,0.043040,0.044000,0.063200,0.060800,0.064800
1350,winter,1,01:15:00,0.043640,0.053080,0.026480,0.040520,0.098440,0.057800,0.043760,0.043000,0.061920,0.059800,0.063200
1351,winter,1,01:30:00,0.041920,0.051680,0.026480,0.037360,0.099760,0.057760,0.045000,0.043000,0.060960,0.059040,0.061960
1352,winter,1,01:45:00,0.040800,0.050440,0.026480,0.035200,0.099800,0.057600,0.046360,0.043000,0.060200,0.058400,0.061000
1353,winter,1,02:00:00,0.040080,0.049360,0.026520,0.033880,0.098000,0.057160,0.047520,0.042000,0.059640,0.058000,0.060360
1354,winter,1,02:15:00,0.039640,0.048480,0.026600,0.033080,0.095080,0.056600,0.049160,0.042000,0.059200,0.057680,0.059920
1355,winter,1,02:30:00,0.039360,0.047880,0.026600,0.032600,0.091960,0.056080,0.052160,0.041000,0.058760,0.057440,0.059640
1356,winter,1,02:45:00,0.039120,0.047640,0.026480,0.032280,0.089520,0.055800,0.057440,0.040000,0.058360,0.057240,0.059360
1357,winter,1,03:00:00,0.038840,0.047920,0.026240,0.031880,0.088440,0.055880,0.065880,0.040000,0.057880,0.057000,0.059040
1358,winter,1,03:15:00,0.038560,0.048720,0.025800,0.031520,0.088280,0.056200,0.078520,0.040000,0.057360,0.056720,0.058680
1359,winter,1,03:30:00,0.038360,0.050200,0.025280,0.031280,0.088280,0.056560,0.096520,0.040000,0.056880,0.056440,0.058240
1360,winter,1,03:45:00,0.038280,0.052320,0.024600,0.031320,0.087680,0.056680,0.120920,0.040000,0.056520,0.056080,0.057720
1361,winter,1,04:00:00,0.038440,0.055120,0.023880,0.031600,0.086120,0.056480,0.151760,0.040000,0.056240,0.055720,0.057120
1362,winter,1,04:15:00,0.038800,0.058240,0.023600,0.031840,0.084360,0.056200,0.184760,0.040000,0.056240,0.055480,0.056760
1363,winter,1,04:30:00,0.039320,0.061200,0.024280,0.031560,0.083480,0.056160,0.214520,0.040000,0.056600,0.055560,0.056840
1364,winter,1,04:45:00,0.039960,0.063520,0.026480,0.030320,0.084680,0.056680,0.235760,0.040000,0.057440,0.056080,0.057720
1365,winter,1,05:00:00,0.040880,0.064960,0.026960,0.028040,0.088560,0.058000,0.244720,0.041000,0.058840,0.057240,0.059560
1366,winter,1,05:15:00,0.043080,0.065960,0.027440,0.026280,0.094000,0.059840,0.244200,0.042000,0.060920,0.059360,0.062320
1367,winter,1,05:30:00,0.047640,0.067160,0.027880,0.027040,0.099480,0.061920,0.238720,0.042000,0.063800,0.062760,0.065880
1368,winter,1,05:45:00,0.055760,0.069160,0.028360,0.032280,0.103400,0.063880,0.232760,0.043000,0.067600,0.067760,0.070080
1369,winter,1,06:00:00,0.068000,0.072480,0.031520,0.043040,0.104720,0.065600,0.229800,0.043000,0.072520,0.074840,0.074840
1370,winter,1,06:15:00,0.082800,0.077080,0.032520,0.056880,0.104000,0.067840,0.229760,0.043000,0.079000,0.084920,0.080440
1371,winter,1,06:30:00,0.098040,0.082880,0.035240,0.070400,0.102400,0.071440,0.231440,0.044000,0.087680,0.098960,0.087240
1372,winter,1,06:45:00,0.111520,0.089680,0.035920,0.080200,0.101000,0.077400,0.233760,0.045000,0.099120,0.118000,0.095640
1373,winter,1,07:00:00,0.121640,0.097560,0.090240,0.083960,0.100760,0.086400,0.235760,0.048000,0.113640,0.142520,0.105800
1374,winter,1,07:15:00,0.128520,0.107280,0.164680,0.083280,0.102120,0.098440,0.237160,0.052000,0.130520,0.170880,0.117360
1375,winter,1,07:30:00,0.132720,0.119920,0.246600,0.080840,0.105320,0.113200,0.237840,0.057000,0.148840,0.200840,0.129840
1376,winter,1,07:45:00,0.134840,0.136400,0.323400,0.079240,0.110680,0.130480,0.237800,0.064000,0.167640,0.230160,0.142600
1377,winter,1,08:00:00,0.135440,0.157120,0.384840,0.080560,0.118160,0.149680,0.236880,0.071000,0.185840,0.256440,0.155200
1378,winter,1,08:15:00,0.134760,0.179520,0.430360,0.084600,0.126680,0.169120,0.235400,0.079000,0.201720,0.276360,0.166960
1379,winter,1,08:30:00,0.133120,0.200480,0.461600,0.090600,0.134720,0.186800,0.233600,0.087000,0.213560,0.286280,0.177280
1380,winter,1,08:45:00,0.130680,0.216760,0.480360,0.097800,0.140920,0.200680,0.231720,0.094000,0.219520,0.282720,0.185480
1381,winter,1,09:00:00,0.127720,0.226160,0.488640,0.105640,0.144200,0.209320,0.230000,0.099000,0.218440,0.263800,0.191000
1382,winter,1,09:15:00,0.124560,0.229960,0.489480,0.114120,0.145360,0.213720,0.228080,0.103000,0.211600,0.234360,0.193480
1383,winter,1,09:30:00,0.121560,0.230440,0.486240,0.123520,0.145480,0.215440,0.225440,0.106000,0.200840,0.201120,0.192560
1384,winter,1,09:45:00,0.119040,0.229840,0.482240,0.134000,0.145760,0.215960,0.221640,0.111000,0.188040,0.170560,0.187960
1385,winter,1,10:00:00,0.117240,0.230040,0.480080,0.145520,0.147040,0.216600,0.216440,0.117000,0.175040,0.148080,0.179800
1386,winter,1,10:15:00,0.116200,0.231160,0.479440,0.156800,0.149040,0.217400,0.210240,0.124000,0.163360,0.133640,0.170280
1387,winter,1,10:30:00,0.115720,0.233040,0.479240,0.166200,0.151240,0.218160,0.203680,0.134000,0.154520,0.126000,0.161960
1388,winter,1,10:45:00,0.115680,0.235440,0.478440,0.172160,0.153000,0.218680,0.197480,0.146000,0.150040,0.123840,0.157440
1389,winter,1,11:00:00,0.116040,0.238040,0.476120,0.173640,0.153960,0.218720,0.192000,0.159000,0.150680,0.125680,0.158440
1390,winter,1,11:15:00,0.117000,0.240040,0.471600,0.171600,0.154280,0.218200,0.186760,0.173000,0.154120,0.129280,0.162600
1391,winter,1,11:30:00,0.118720,0.240400,0.464360,0.167680,0.154280,0.217040,0.181120,0.184000,0.157400,0.132240,0.166680
1392,winter,1,11:45:00,0.121520,0.238280,0.453880,0.163360,0.154200,0.215080,0.174320,0.192000,0.157480,0.132040,0.167360
1393,winter,1,12:00:00,0.125400,0.232960,0.439640,0.159920,0.154360,0.212120,0.165880,0.193000,0.152240,0.127040,0.162360
1394,winter,1,12:15:00,0.129560,0.225120,0.421640,0.157480,0.154480,0.207800,0.156240,0.191000,0.143160,0.118800,0.153240
1395,winter,1,12:30:00,0.133040,0.215680,0.399920,0.155760,0.154320,0.201440,0.146080,0.187000,0.132720,0.109560,0.142520
1396,winter,1,12:45:00,0.134840,0.205560,0.374440,0.154560,0.153600,0.192560,0.136000,0.182000,0.123200,0.101640,0.132720
1397,winter,1,13:00:00,0.134240,0.195680,0.346160,0.153680,0.152160,0.181080,0.126720,0.180000,0.116520,0.096800,0.125840
1398,winter,1,13:15:00,0.131720,0.186640,0.319160,0.153160,0.149920,0.168720,0.118720,0.178000,0.112480,0.094640,0.121640
1399,winter,1,13:30:00,0.128040,0.179160,0.298560,0.153120,0.146960,0.157720,0.112600,0.174000,0.110320,0.094200,0.119240
1400,winter,1,13:45:00,0.124000,0.173800,0.289360,0.153560,0.143320,0.150280,0.108800,0.167000,0.109320,0.094640,0.117880
1401,winter,1,14:00:00,0.120240,0.171040,0.294560,0.154680,0.139200,0.148120,0.107680,0.156000,0.108760,0.095120,0.116880
1402,winter,1,14:15:00,0.116840,0.170760,0.309560,0.156800,0.135200,0.150960,0.108360,0.143000,0.108520,0.095480,0.116080
1403,winter,1,14:30:00,0.113640,0.172680,0.327680,0.160200,0.132080,0.157960,0.109760,0.130000,0.108400,0.095720,0.115600
1404,winter,1,14:45:00,0.110680,0.176600,0.342280,0.165320,0.130640,0.168280,0.110840,0.120000,0.108360,0.095800,0.115400
1405,winter,1,15:00:00,0.107920,0.182080,0.348160,0.172240,0.131320,0.180920,0.110680,0.115000,0.108320,0.095760,0.115600
1406,winter,1,15:15:00,0.105440,0.188160,0.345560,0.180040,0.133440,0.194120,0.109520,0.113000,0.108360,0.095800,0.116000
1407,winter,1,15:30:00,0.103560,0.193880,0.336120,0.187560,0.136160,0.205880,0.107760,0.114000,0.108640,0.096160,0.116520
1408,winter,1,15:45:00,0.102360,0.198080,0.321480,0.193680,0.138480,0.214160,0.105800,0.115000,0.109320,0.096960,0.117080
1409,winter,1,16:00:00,0.102160,0.200120,0.303160,0.197640,0.139760,0.217720,0.104080,0.116000,0.110600,0.098560,0.117640
1410,winter,1,16:15:00,0.103160,0.200720,0.281640,0.200520,0.140240,0.218160,0.103080,0.117000,0.113080,0.101200,0.119080
1411,winter,1,16:30:00,0.105640,0.200920,0.257360,0.203920,0.140480,0.217720,0.103160,0.119000,0.117400,0.105240,0.122400
1412,winter,1,16:45:00,0.109880,0.201840,0.230720,0.209320,0.140920,0.218680,0.104800,0.124000,0.124120,0.111000,0.128600
1413,winter,1,17:00:00,0.116000,0.203960,0.202320,0.217760,0.142000,0.222480,0.108120,0.132000,0.133760,0.119080,0.138240
1414,winter,1,17:15:00,0.123720,0.205840,0.173880,0.227840,0.143680,0.227320,0.112240,0.143000,0.146040,0.131080,0.150360
1415,winter,1,17:30:00,0.132640,0.205480,0.147400,0.237720,0.145800,0.230520,0.115880,0.155000,0.160560,0.148800,0.163560
1416,winter,1,17:45:00,0.142320,0.200880,0.124800,0.245520,0.148160,0.229440,0.117880,0.165000,0.176920,0.174080,0.176400
1417,winter,1,18:00:00,0.152360,0.190760,0.107560,0.249840,0.150600,0.222200,0.117280,0.173000,0.194480,0.207320,0.187760
1418,winter,1,18:15:00,0.162200,0.176560,0.094600,0.251240,0.152520,0.209920,0.114240,0.179000,0.211520,0.243080,0.197240
1419,winter,1,18:30:00,0.171240,0.160520,0.084480,0.250720,0.153360,0.194600,0.109240,0.184000,0.226080,0.274400,0.204760
1420,winter,1,18:45:00,0.178960,0.144840,0.075640,0.249440,0.152400,0.178160,0.102760,0.187000,0.236200,0.294400,0.210200
1421,winter,1,19:00:00,0.184760,0.131280,0.066880,0.248200,0.149320,0.162280,0.095360,0.190000,0.240360,0.298040,0.213400
1422,winter,1,19:15:00,0.188200,0.120120,0.058480,0.247160,0.144440,0.147600,0.087680,0.192000,0.238640,0.287560,0.213840
1423,winter,1,19:30:00,0.188920,0.111280,0.051120,0.246280,0.138400,0.134480,0.080480,0.194000,0.231560,0.267040,0.211040
1424,winter,1,19:45:00,0.186440,0.104640,0.045400,0.245520,0.131840,0.123280,0.074560,0.195000,0.219520,0.240680,0.204440
1425,winter,1,20:00:00,0.180680,0.099960,0.041760,0.244760,0.125320,0.114200,0.070400,0.196000,0.203360,0.212160,0.193920
1426,winter,1,20:15:00,0.172720,0.096680,0.039760,0.243320,0.119280,0.107000,0.067600,0.196000,0.184880,0.183840,0.180800
1427,winter,1,20:30:00,0.163920,0.094120,0.038680,0.240560,0.114240,0.101160,0.065480,0.195000,0.166080,0.157640,0.166720
1428,winter,1,20:45:00,0.155640,0.091560,0.037840,0.235760,0.110680,0.096280,0.063480,0.192000,0.149120,0.135520,0.153320
1429,winter,1,21:00:00,0.148920,0.088520,0.036640,0.228320,0.108800,0.091960,0.061040,0.187000,0.135600,0.118920,0.142040
1430,winter,1,21:15:00,0.143400,0.085240,0.035160,0.218560,0.108160,0.087960,0.058480,0.180000,0.125200,0.107160,0.132720
1431,winter,1,21:30:00,0.138400,0.082040,0.033600,0.206840,0.108000,0.084080,0.056120,0.171000,0.117320,0.099080,0.125080
1432,winter,1,21:45:00,0.133160,0.079440,0.032160,0.193680,0.107640,0.080080,0.054400,0.161000,0.111160,0.093480,0.118720
1433,winter,1,22:00:00,0.127200,0.077600,0.030920,0.179480,0.106560,0.075920,0.053640,0.148000,0.106080,0.089320,0.113240
1434,winter,1,22:15:00,0.120480,0.076440,0.029920,0.164760,0.104920,0.071840,0.053560,0.133000,0.101720,0.086080,0.108320
1435,winter,1,22:30:00,0.113280,0.075560,0.029080,0.150080,0.102960,0.068320,0.053920,0.119000,0.097680,0.083320,0.103680
1436,winter,1,22:45:00,0.105720,0.074760,0.028360,0.135960,0.101000,0.065680,0.054400,0.106000,0.093560,0.080600,0.098920
1437,winter,1,23:00:00,0.097960,0.073680,0.027720,0.122840,0.099280,0.064240,0.054680,0.095000,0.089120,0.077680,0.093880
1438,winter,1,23:15:00,0.090200,0.072280,0.027200,0.110600,0.097840,0.063640,0.054600,0.085000,0.084560,0.074640,0.088720
1439,winter,1,23:30:00,0.082480,0.070480,0.026760,0.099080,0.096600,0.063400,0.053880,0.077000,0.080080,0.071640,0.083720
1440,winter,1,23:45:00,0.074920,0.068200,0.026480,0.088040,0.095560,0.063000,0.052400,0.069000,0.075960,0.068920,0.079120
1441,winter,2,00:00:00,0.067600,0.065520,0.026360,0.077400,0.094680,0.062080,0.050040,0.062000,0.072400,0.066640,0.075200
1442,winter,2,00:15:00,0.060840,0.062560,0.026360,0.067400,0.094120,0.060800,0.047360,0.056000,0.069360,0.064800,0.071880
1443,winter,2,00:30:00,0.054880,0.059640,0.026400,0.058440,0.094160,0.059520,0.044920,0.050000,0.066880,0.063240,0.069120
1444,winter,2,00:45:00,0.049920,0.057000,0.026480,0.050880,0.094960,0.058480,0.043320,0.046000,0.064840,0.061920,0.066760
1445,winter,2,01:00:00,0.046240,0.054840,0.026480,0.044920,0.096600,0.057960,0.043040,0.044000,0.063200,0.060800,0.064800
1446,winter,2,01:15:00,0.043640,0.053080,0.026480,0.040520,0.098440,0.057800,0.043760,0.043000,0.061920,0.059800,0.063200
1447,winter,2,01:30:00,0.041920,0.051680,0.026480,0.037360,0.099760,0.057760,0.045000,0.043000,0.060960,0.059040,0.061960
1448,winter,2,01:45:00,0.040800,0.050440,0.026480,0.035200,0.099800,0.057600,0.046360,0.043000,0.060200,0.058400,0.061000
1449,winter,2,02:00:00,0.040080,0.049360,0.026520,0.033880,0.098000,0.057160,0.047520,0.042000,0.059640,0.058000,0.060360
1450,winter,2,02:15:00,0.039640,0.048480,0.026600,0.033080,0.095080,0.056600,0.049160,0.042000,0.059200,0.057680,0.059920
1451,winter,2,02:30:00,0.039360,0.047880,0.026600,0.032600,0.091960,0.056080,0.052160,0.041000,0.058760,0.057440,0.059640
1452,winter,2,02:45:00,0.039120,0.047640,0.026480,0.032280,0.089520,0.055800,0.057440,0.040000,0.058360,0.057240,0.059360
1453,winter,2,03:00:00,0.038840,0.047920,0.026240,0.031880,0.088440,0.055880,0.065880,0.040000,0.057880,0.057000,0.059040
1454,winter,2,03:15:00,0.038560,0.048720,0.025800,0.031520,0.088280,0.056200,0.078520,0.040000,0.057360,0.056720,0.058680
1455,winter,2,03:30:00,0.038360,0.050200,0.025280,0.031280,0.088280,0.056560,0.096520,0.040000,0.056880,0.056440,0.058240
1456,winter,2,03:45:00,0.038280,0.052320,0.024600,0.031320,0.087680,0.056680,0.120920,0.040000,0.056520,0.056080,0.057720
1457,winter,2,04:00:00,0.038440,0.055120,0.023880,0.031600,0.086120,0.056480,0.151760,0.040000,0.056240,0.055720,0.057120
1458,winter,2,04:15:00,0.038800,0.058240,0.023600,0.031840,0.084360,0.056200,0.184760,0.040000,0.056240,0.055480,0.056760
1459,winter,2,04:30:00,0.039320,0.061200,0.024280,0.031560,0.083480,0.056160,0.214520,0.040000,0.056600,0.055560,0.056840
1460,winter,2,04:45:00,0.039960,0.063520,0.026480,0.030320,0.084680,0.056680,0.235760,0.040000,0.057440,0.056080,0.057720
1461,winter,2,05:00:00,0.040880,0.064960,0.026960,0.028040,0.088560,0.058000,0.244720,0.041000,0.058840,0.057240,0.059560
1462,winter,2,05:15:00,0.043080,0.065960,0.027440,0.026280,0.094000,0.059840,0.244200,0.042000,0.060920,0.059360,0.062320
1463,winter,2,05:30:00,0.047640,0.067160,0.027880,0.027040,0.099480,0.061920,0.238720,0.042000,0.063800,0.062760,0.065880
1464,winter,2,05:45:00,0.055760,0.069160,0.028360,0.032280,0.103400,0.063880,0.232760,0.043000,0.067600,0.067760,0.070080
1465,winter,2,06:00:00,0.068000,0.072480,0.031520,0.043040,0.104720,0.065600,0.229800,0.043000,0.072520,0.074840,0.074840
1466,winter,2,06:15:00,0.082800,0.077080,0.032520,0.056880,0.104000,0.067840,0.229760,0.043000,0.079000,0.084920,0.080440
1467,winter,2,06:30:00,0.098040,0.082880,0.035240,0.070400,0.102400,0.071440,0.231440,0.044000,0.087680,0.098960,0.087240
1468,winter,2,06:45:00,0.111520,0.089680,0.035920,0.080200,0.101000,0.077400,0.233760,0.045000,0.099120,0.118000,0.095640
1469,winter,2,07:00:00,0.121640,0.097560,0.090240,0.083960,0.100760,0.086400,0.235760,0.048000,0.113640,0.142520,0.105800
1470,winter,2,07:15:00,0.128520,0.107280,0.164680,0.083280,0.102120,0.098440,0.237160,0.052000,0.130520,0.170880,0.117360
1471,winter,2,07:30:00,0.132720,0.119920,0.246600,0.080840,0.105320,0.113200,0.237840,0.057000,0.148840,0.200840,0.129840
1472,winter,2,07:45:00,0.134840,0.136400,0.323400,0.079240,0.110680,0.130480,0.237800,0.064000,0.167640,0.230160,0.142600
1473,winter,2,08:00:00,0.135440,0.157120,0.384840,0.080560,0.118160,0.149680,0.236880,0.071000,0.185840,0.256440,0.155200
1474,winter,2,08:15:00,0.134760,0.179520,0.430360,0.084600,0.126680,0.169120,0.235400,0.079000,0.201720,0.276360,0.166960
1475,winter,2,08:30:00,0.133120,0.200480,0.461600,0.090600,0.134720,0.186800,0.233600,0.087000,0.213560,0.286280,0.177280
1476,winter,2,08:45:00,0.130680,0.216760,0.480360,0.097800,0.140920,0.200680,0.231720,0.094000,0.219520,0.282720,0.185480
